平成29年1月1日住民基本台帳人口・世帯数、平成28年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成29年,,,,平成28年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,,,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
220001,静岡県,,"1,855,174","1,901,691","3,756,865","1,557,733","128,828","14,885","143,713","28,423","1,548","173,684","135,353","8,596","143,949","39,481","4,008","187,438","-13,754",-0.36 ,"-11,058",-0.29 ,"-2,696",-0.07 
221007,静岡県,静岡市,"345,424","363,617","709,041","311,270","24,112","2,036","26,148","5,200",223,"31,571","25,260","1,268","26,528","7,777",409,"34,714","-3,143",-0.44 ,"-2,577",-0.36 ,-566,-0.08 
221015,静岡県,静岡市葵区,"123,415","132,671","256,086","113,415","8,756",548,"9,304","1,771",73,"11,148","9,119",478,"9,597","2,892",18,"12,507","-1,359",-0.53 ,"-1,121",-0.44 ,-238,-0.09 
221023,静岡県,静岡市駿河区,"104,499","107,130","211,629","95,198","9,428",877,"10,305","1,784",66,"12,155","9,697",358,"10,055","2,070",216,"12,341",-186,-0.09 ,-286,-0.14 ,100,0.05 
221031,静岡県,静岡市清水区,"117,510","123,816","241,326","102,657","5,928",611,"6,539","1,645",84,"8,268","6,444",432,"6,876","2,815",175,"9,866","-1,598",-0.66 ,"-1,170",-0.48 ,-428,-0.18 
221309,静岡県,浜松市,"402,035","405,858","807,893","331,062","32,399","3,331","35,730","6,783",285,"42,798","33,283","1,925","35,208","7,914",810,"43,932","-1,134",-0.14 ,"-1,131",-0.14 ,-3,-0.00 
221317,静岡県,浜松市中区,"118,832","120,596","239,428","109,107","11,409","1,277","12,686","2,019",112,"14,817","11,888",779,"12,667","2,205",300,"15,172",-355,-0.15 ,-186,-0.08 ,-169,-0.07 
221325,静岡県,浜松市東区,"65,222","64,863","130,085","52,791","5,587",530,"6,117","1,270",50,"7,437","5,678",256,"5,934","1,121",144,"7,199",238,0.18 ,149,0.11 ,89,0.07 
221333,静岡県,浜松市西区,"56,002","56,577","112,579","43,270","4,063",402,"4,465",912,26,"5,403","4,273",247,"4,520","1,174",99,"5,793",-390,-0.35 ,-262,-0.23 ,-128,-0.11 
221341,静岡県,浜松市南区,"51,896","51,297","103,193","42,346","4,189",612,"4,801",854,42,"5,697","4,661",256,"4,917",986,107,"6,010",-313,-0.30 ,-132,-0.13 ,-181,-0.17 
221350,静岡県,浜松市北区,"46,440","47,553","93,993","35,601","3,079",192,"3,271",704,22,"3,997","3,109",174,"3,283","1,063",74,"4,420",-423,-0.45 ,-359,-0.38 ,-64,-0.07 
221368,静岡県,浜松市浜北区,"48,964","49,308","98,272","35,270","3,347",281,"3,628",918,31,"4,577","2,681",180,"2,861",831,69,"3,761",816,0.84 ,87,0.09 ,729,0.75 
221376,静岡県,浜松市天竜区,"14,679","15,664","30,343","12,677",725,37,762,106,2,870,993,33,"1,026",534,17,"1,577",-707,-2.28 ,-428,-1.38 ,-279,-0.90 
222038,静岡県,沼津市,"98,049","100,957","199,006","90,447","6,139",725,"6,864","1,294",195,"8,353","7,172",323,"7,495","2,247",309,"10,051","-1,698",-0.85 ,-953,-0.47 ,-745,-0.37 
222054,静岡県,熱海市,"17,068","20,665","37,733","21,356","1,937",144,"2,081",122,14,"2,217","1,767",109,"1,876",660,3,"2,539",-322,-0.85 ,-538,-1.41 ,216,0.57 
222062,静岡県,三島市,"54,506","56,904","111,410","48,577","4,284",410,"4,694",819,77,"5,590","4,317",275,"4,592","1,101",88,"5,781",-191,-0.17 ,-282,-0.25 ,91,0.08 
222071,静岡県,富士宮市,"66,281","67,895","134,176","55,020","3,413",482,"3,895",983,52,"4,930","3,620",148,"3,768","1,402",110,"5,280",-350,-0.26 ,-419,-0.31 ,69,0.05 
222089,静岡県,伊東市,"33,292","37,390","70,682","35,321","2,119",100,"2,219",331,15,"2,565","2,219",81,"2,300","1,044",12,"3,356",-791,-1.11 ,-713,-1.00 ,-78,-0.11 
222097,静岡県,島田市,"49,075","50,896","99,971","37,224","2,349",249,"2,598",688,40,"3,326","2,422",198,"2,620","1,154",22,"3,796",-470,-0.47 ,-466,-0.46 ,-4,-0.00 
222101,静岡県,富士市,"126,417","129,422","255,839","103,454","5,962",769,"6,731","1,894",47,"8,672","6,361",499,"6,860","2,391",313,"9,564",-892,-0.35 ,-497,-0.19 ,-395,-0.15 
222119,静岡県,磐田市,"85,992","84,427","170,419","65,750","5,155","1,293","6,448","1,380",34,"7,862","5,404",620,"6,024","1,604",374,"8,002",-140,-0.08 ,-224,-0.13 ,84,0.05 
222127,静岡県,焼津市,"69,665","71,673","141,338","55,950","3,731",546,"4,277",972,58,"5,307","3,997",459,"4,456","1,495",34,"5,985",-678,-0.48 ,-523,-0.37 ,-155,-0.11 
222135,静岡県,掛川市,"58,888","58,904","117,792","43,473","4,159",638,"4,797","1,007",42,"5,846","3,845",298,"4,143","1,126",394,"5,663",183,0.16 ,-119,-0.10 ,302,0.26 
222143,静岡県,藤枝市,"71,714","74,817","146,531","57,879","4,314",370,"4,684","1,130",52,"5,866","4,219",255,"4,474","1,411",59,"5,944",-78,-0.05 ,-281,-0.19 ,203,0.14 
222151,静岡県,御殿場市,"45,675","43,503","89,178","36,169","4,107",395,"4,502",801,59,"5,362","4,522",196,"4,718",717,87,"5,522",-160,-0.18 ,84,0.09 ,-244,-0.27 
222160,静岡県,袋井市,"44,360","43,243","87,603","33,242","3,442",666,"4,108",847,67,"5,022","3,404",334,"3,738",763,172,"4,673",349,0.40 ,84,0.10 ,265,0.30 
222194,静岡県,下田市,"10,954","11,760","22,714","11,072",675,55,730,111,8,849,857,61,918,388,1,"1,307",-458,-1.98 ,-277,-1.20 ,-181,-0.78 
222208,静岡県,裾野市,"26,778","25,933","52,711","21,481","2,159",402,"2,561",467,24,"3,052","2,663",216,"2,879",455,87,"3,421",-369,-0.70 ,12,0.02 ,-381,-0.72 
222216,静岡県,湖西市,"30,786","29,577","60,363","23,383","2,236",434,"2,670",442,41,"3,153","2,594",388,"2,982",591,122,"3,695",-542,-0.89 ,-149,-0.24 ,-393,-0.65 
222224,静岡県,伊豆市,"15,268","16,574","31,842","13,433",932,57,989,116,30,"1,135","1,138",45,"1,183",465,21,"1,669",-534,-1.65 ,-349,-1.08 ,-185,-0.57 
222232,静岡県,御前崎市,"16,899","16,459","33,358","11,932",961,77,"1,038",254,11,"1,303","1,061",51,"1,112",369,59,"1,540",-237,-0.71 ,-115,-0.34 ,-122,-0.36 
222241,静岡県,菊川市,"24,046","23,909","47,955","17,036","1,812",540,"2,352",432,19,"2,803","1,905",169,"2,074",474,79,"2,627",176,0.37 ,-42,-0.09 ,218,0.46 
222259,静岡県,伊豆の国市,"23,895","25,603","49,498","20,971","1,537",86,"1,623",319,36,"1,978","1,622",42,"1,664",602,43,"2,309",-331,-0.66 ,-283,-0.57 ,-48,-0.10 
222267,静岡県,牧之原市,"23,081","23,441","46,522","16,401","1,533",339,"1,872",299,19,"2,190","1,837",137,"1,974",567,174,"2,715",-525,-1.12 ,-268,-0.57 ,-257,-0.55 
223000,静岡県,賀茂郡,"21,162","23,170","44,332","20,435","1,205",84,"1,289",167,21,"1,477","1,414",77,"1,491",861,22,"2,374",-897,-1.98 ,-694,-1.53 ,-203,-0.45 
223018,静岡県,賀茂郡東伊豆町,"6,067","6,675","12,742","6,231",440,50,490,43,11,544,540,58,598,228,4,830,-286,-2.20 ,-185,-1.42 ,-101,-0.78 
223026,静岡県,賀茂郡河津町,"3,620","3,878","7,498","3,314",220,9,229,29,4,262,231,4,235,137,0,372,-110,-1.45 ,-108,-1.42 ,-2,-0.03 
223042,静岡県,賀茂郡南伊豆町,"4,168","4,501","8,669","3,970",230,3,233,39,3,275,213,2,215,172,0,387,-112,-1.28 ,-133,-1.51 ,21,0.24 
223051,静岡県,賀茂郡松崎町,"3,321","3,686","7,007","3,008",126,6,132,36,0,168,193,6,199,132,1,332,-164,-2.29 ,-96,-1.34 ,-68,-0.95 
223069,静岡県,賀茂郡西伊豆町,"3,986","4,430","8,416","3,912",189,16,205,20,3,228,237,7,244,192,17,453,-225,-2.60 ,-172,-1.99 ,-53,-0.61 
223204,静岡県,田方郡,"18,818","19,545","38,363","16,055","1,383",86,"1,469",283,6,"1,758","1,393",73,"1,466",396,23,"1,885",-127,-0.33 ,-113,-0.29 ,-14,-0.04 
223255,静岡県,田方郡函南町,"18,818","19,545","38,363","16,055","1,383",86,"1,469",283,6,"1,758","1,393",73,"1,466",396,23,"1,885",-127,-0.33 ,-113,-0.29 ,-14,-0.04 
223409,静岡県,駿東郡,"47,388","47,432","94,820","39,169","5,022",311,"5,333",913,35,"6,281","5,024",182,"5,206",785,61,"6,052",229,0.24 ,128,0.14 ,101,0.11 
223417,静岡県,駿東郡清水町,"15,906","16,780","32,686","13,627","1,572",135,"1,707",285,14,"2,006","1,469",40,"1,509",250,39,"1,798",208,0.64 ,35,0.11 ,173,0.53 
223425,静岡県,駿東郡長泉町,"21,560","21,440","43,000","17,950","2,379",136,"2,515",479,20,"3,014","2,348",109,"2,457",330,19,"2,806",208,0.49 ,149,0.35 ,59,0.14 
223441,静岡県,駿東郡小山町,"9,922","9,212","19,134","7,592","1,071",40,"1,111",149,1,"1,261","1,207",33,"1,240",205,3,"1,448",-187,-0.97 ,-56,-0.29 ,-131,-0.68 
224201,静岡県,榛原郡,"18,319","18,643","36,962","13,676","1,314",225,"1,539",253,26,"1,818","1,508",102,"1,610",442,113,"2,165",-347,-0.93 ,-189,-0.51 ,-158,-0.42 
224243,静岡県,榛原郡吉田町,"14,781","14,900","29,681","10,764","1,152",218,"1,370",235,22,"1,627","1,270",92,"1,362",297,106,"1,765",-138,-0.46 ,-62,-0.21 ,-76,-0.25 
224294,静岡県,榛原郡川根本町,"3,538","3,743","7,281","2,912",162,7,169,18,4,191,238,10,248,145,7,400,-209,-2.79 ,-127,-1.70 ,-82,-1.09 
224600,静岡県,周智郡,"9,339","9,474","18,813","6,495",437,35,472,116,12,600,525,65,590,280,7,877,-277,-1.45 ,-164,-0.86 ,-113,-0.59 
224618,静岡県,周智郡森町,"9,339","9,474","18,813","6,495",437,35,472,116,12,600,525,65,590,280,7,877,-277,-1.45 ,-164,-0.86 ,-113,-0.59 
230006,愛知県,,"3,775,270","3,756,961","7,532,231","3,214,669","329,622","45,586","375,208","66,567","5,519","447,294","321,357","25,763","347,120","65,894","11,685","424,699","22,595",0.30 ,673,0.01 ,"21,922",0.29 
231002,愛知県,名古屋市,"1,128,102","1,151,092","2,279,194","1,085,323","141,052","14,927","155,979","20,257","2,690","178,926","135,272","7,652","142,924","21,587","4,665","169,176","9,750",0.43 ,"-1,330",-0.06 ,"11,080",0.49 
231011,愛知県,名古屋市千種区,"76,665","82,576","159,241","79,732","12,219","1,541","13,760","1,364",155,"15,279","11,991",894,"12,885","1,450",296,"14,631",648,0.41 ,-86,-0.05 ,734,0.46 
231029,愛知県,名古屋市東区,"36,072","39,436","75,508","39,806","6,522",601,"7,123",674,120,"7,917","6,304",290,"6,594",650,245,"7,489",428,0.57 ,24,0.03 ,404,0.54 
231037,愛知県,名古屋市北区,"79,546","84,008","163,554","79,260","8,733",603,"9,336","1,332",136,"10,804","8,231",324,"8,555","1,806",231,"10,592",212,0.13 ,-474,-0.29 ,686,0.42 
231045,愛知県,名古屋市西区,"73,077","73,507","146,584","70,522","8,728",574,"9,302","1,342",143,"10,787","8,481",362,"8,843","1,460",241,"10,544",243,0.17 ,-118,-0.08 ,361,0.25 
231053,愛知県,名古屋市中村区,"68,095","65,684","133,779","71,925","9,860","1,874","11,734","1,080",185,"12,999","9,815",383,"10,198","1,580",383,"12,161",838,0.63 ,-500,-0.38 ,"1,338",1.01 
231061,愛知県,名古屋市中区,"40,933","41,412","82,345","52,370","10,946","1,568","12,514",778,308,"13,600","9,930",616,"10,546",717,650,"11,913","1,687",2.09 ,61,0.08 ,"1,626",2.02 
231070,愛知県,名古屋市昭和区,"50,489","52,654","103,143","52,248","8,610","1,228","9,838",926,206,"10,970","7,537",818,"8,355",922,349,"9,626","1,344",1.32 ,4,0.00 ,"1,340",1.32 
231088,愛知県,名古屋市瑞穂区,"51,652","54,762","106,414","50,014","6,867",412,"7,279",942,93,"8,314","5,795",322,"6,117","1,066",94,"7,277","1,037",0.98 ,-124,-0.12 ,"1,161",1.10 
231096,愛知県,名古屋市熱田区,"32,243","32,675","64,918","32,158","4,333",439,"4,772",534,71,"5,377","4,276",223,"4,499",681,127,"5,307",70,0.11 ,-147,-0.23 ,217,0.33 
231100,愛知県,名古屋市中川区,"109,402","110,207","219,609","100,598","11,301",814,"12,115","2,034",198,"14,347","11,147",397,"11,544","2,200",355,"14,099",248,0.11 ,-166,-0.08 ,414,0.19 
231118,愛知県,名古屋市港区,"74,567","72,800","147,367","67,658","6,048",746,"6,794","1,078",210,"8,082","6,642",322,"6,964","1,610",452,"9,026",-944,-0.64 ,-532,-0.36 ,-412,-0.28 
231126,愛知県,名古屋市南区,"69,900","67,352","137,252","66,056","6,622","1,354","7,976","1,068",127,"9,171","7,401",281,"7,682","1,625",268,"9,575",-404,-0.29 ,-557,-0.40 ,153,0.11 
231134,愛知県,名古屋市守山区,"86,122","87,417","173,539","76,346","8,724",546,"9,270","1,575",208,"11,053","7,773",372,"8,145","1,534",261,"9,940","1,113",0.65 ,41,0.02 ,"1,072",0.62 
231142,愛知県,名古屋市緑区,"121,874","123,838","245,712","101,125","10,256",951,"11,207","2,554",203,"13,964","9,736",788,"10,524","1,786",247,"12,557","1,407",0.58 ,768,0.31 ,639,0.26 
231151,愛知県,名古屋市名東区,"79,100","83,766","162,866","73,254","11,602",916,"12,518","1,473",190,"14,181","10,933",656,"11,589","1,205",268,"13,062","1,119",0.69 ,268,0.17 ,851,0.53 
231169,愛知県,名古屋市天白区,"78,365","78,998","157,363","72,251","9,681",760,"10,441","1,503",137,"12,081","9,280",604,"9,884","1,295",198,"11,377",704,0.45 ,208,0.13 ,496,0.32 
232017,愛知県,豊橋市,"189,771","188,247","378,018","154,431","9,663","2,387","12,050","3,236",271,"15,557","10,986","1,002","11,988","3,417",619,"16,024",-467,-0.12 ,-181,-0.05 ,-286,-0.08 
232025,愛知県,岡崎市,"194,807","189,852","384,659","157,169","13,151","2,760","15,911","3,677",301,"19,889","13,105","1,593","14,698","2,843",473,"18,014","1,875",0.49 ,834,0.22 ,"1,041",0.27 
232033,愛知県,一宮市,"189,214","196,994","386,208","156,002","9,709","1,506","11,215","3,024",136,"14,375","9,816",680,"10,496","3,505",509,"14,510",-135,-0.03 ,-481,-0.12 ,346,0.09 
232041,愛知県,瀬戸市,"64,187","66,216","130,403","54,785","3,426",461,"3,887",824,79,"4,790","3,502",435,"3,937","1,303",55,"5,295",-505,-0.39 ,-479,-0.37 ,-26,-0.02 
232050,愛知県,半田市,"59,888","59,031","118,919","49,664","4,548",328,"4,876",967,70,"5,913","4,262",305,"4,567","1,075",85,"5,727",186,0.16 ,-108,-0.09 ,294,0.25 
232068,愛知県,春日井市,"155,055","156,653","311,708","133,237","10,876",959,"11,835","2,907",161,"14,903","11,004",653,"11,657","2,503",362,"14,522",381,0.12 ,404,0.13 ,-23,-0.01 
232076,愛知県,豊川市,"92,668","93,165","185,833","73,759","5,714",670,"6,384","1,635",73,"8,092","5,103",442,"5,545","1,751",236,"7,532",560,0.30 ,-116,-0.06 ,676,0.36 
232084,愛知県,津島市,"31,449","32,253","63,702","26,124","1,956",248,"2,204",361,43,"2,608","2,110",184,"2,294",632,54,"2,980",-372,-0.58 ,-271,-0.42 ,-101,-0.16 
232092,愛知県,碧南市,"36,890","35,192","72,082","27,557","2,837",485,"3,322",585,29,"3,936","2,386",248,"2,634",672,221,"3,527",409,0.57 ,-87,-0.12 ,496,0.69 
232106,愛知県,刈谷市,"78,782","71,434","150,216","63,939","7,748","1,124","8,872","1,684",107,"10,663","7,659",723,"8,382","1,077",250,"9,709",954,0.64 ,607,0.41 ,347,0.23 
232114,愛知県,豊田市,"221,387","202,708","424,095","175,200","14,686","3,881","18,567","3,870",184,"22,621","14,889","2,747","17,636","3,056",405,"21,097","1,524",0.36 ,814,0.19 ,710,0.17 
232122,愛知県,安城市,"95,841","90,996","186,837","73,173","7,617","1,257","8,874","1,885",94,"10,853","7,459",964,"8,423","1,318",93,"9,834","1,019",0.55 ,567,0.31 ,452,0.24 
232131,愛知県,西尾市,"86,498","84,714","171,212","62,160","5,144","1,552","6,696","1,456",83,"8,235","5,158",833,"5,991","1,630",136,"7,757",478,0.28 ,-174,-0.10 ,652,0.38 
232149,愛知県,蒲郡市,"39,900","40,956","80,856","31,596","2,067",383,"2,450",549,29,"3,028","2,255",182,"2,437",902,124,"3,463",-435,-0.54 ,-353,-0.43 ,-82,-0.10 
232157,愛知県,犬山市,"37,171","37,471","74,642","30,450","2,481",416,"2,897",492,30,"3,419","2,532",194,"2,726",733,108,"3,567",-148,-0.20 ,-241,-0.32 ,93,0.12 
232165,愛知県,常滑市,"28,993","29,505","58,498","23,648","2,369",532,"2,901",504,28,"3,433","2,390",154,"2,544",544,87,"3,175",258,0.44 ,-40,-0.07 ,298,0.51 
232173,愛知県,江南市,"49,682","51,376","101,058","40,286","3,111",371,"3,482",715,35,"4,232","2,947",202,"3,149",986,92,"4,227",5,0.00 ,-271,-0.27 ,276,0.27 
232190,愛知県,小牧市,"77,787","75,684","153,471","65,638","6,318",862,"7,180","1,218",188,"8,586","6,577",563,"7,140","1,178",452,"8,770",-184,-0.12 ,40,0.03 ,-224,-0.15 
232203,愛知県,稲沢市,"68,462","69,442","137,904","53,449","4,411",492,"4,903","1,128",51,"6,082","4,399",348,"4,747","1,275",245,"6,267",-185,-0.13 ,-147,-0.11 ,-38,-0.03 
232211,愛知県,新城市,"23,623","24,331","47,954","17,552","1,049",382,"1,431",284,27,"1,742","1,596",102,"1,698",601,42,"2,341",-599,-1.23 ,-317,-0.65 ,-282,-0.58 
232220,愛知県,東海市,"59,788","54,483","114,271","49,304","4,836",140,"4,976","1,245",41,"6,262","4,327",241,"4,568",870,88,"5,526",736,0.65 ,375,0.33 ,361,0.32 
232238,愛知県,大府市,"46,586","44,454","91,040","37,748","4,515",656,"5,171","1,001",68,"6,240","3,787",372,"4,159",636,193,"4,988","1,252",1.39 ,365,0.41 ,887,0.99 
232246,愛知県,知多市,"43,506","42,570","86,076","35,105","2,828",418,"3,246",606,27,"3,879","2,830",232,"3,062",713,112,"3,887",-8,-0.01 ,-107,-0.12 ,99,0.12 
232254,愛知県,知立市,"37,529","33,794","71,323","31,167","4,155","1,362","5,517",781,12,"6,310","4,971",425,"5,396",455,146,"5,997",313,0.44 ,326,0.46 ,-13,-0.02 
232262,愛知県,尾張旭市,"40,760","42,273","83,033","34,246","3,221",443,"3,664",689,42,"4,395","3,029",235,"3,264",642,61,"3,967",428,0.52 ,47,0.06 ,381,0.46 
232271,愛知県,高浜市,"24,580","22,892","47,472","19,002","2,546",377,"2,923",455,9,"3,387","1,988",165,"2,153",372,146,"2,671",716,1.53 ,83,0.18 ,633,1.35 
232289,愛知県,岩倉市,"23,956","23,993","47,949","21,094","2,503",289,"2,792",502,64,"3,358","2,448",154,"2,602",476,89,"3,167",191,0.40 ,26,0.05 ,165,0.35 
232297,愛知県,豊明市,"34,968","33,901","68,869","29,183","2,829",473,"3,302",576,30,"3,908","2,823",223,"3,046",558,141,"3,745",163,0.24 ,18,0.03 ,145,0.21 
232301,愛知県,日進市,"44,367","44,642","89,009","35,411","4,359",662,"5,021","1,046",75,"6,142","3,884",603,"4,487",562,108,"5,157",985,1.12 ,484,0.55 ,501,0.57 
232319,愛知県,田原市,"32,026","31,405","63,431","21,999","1,452",249,"1,701",515,24,"2,240","1,612",275,"1,887",723,277,"2,887",-647,-1.01 ,-208,-0.32 ,-439,-0.69 
232327,愛知県,愛西市,"31,426","32,813","64,239","22,814","1,493",175,"1,668",344,4,"2,016","1,630",158,"1,788",664,24,"2,476",-460,-0.71 ,-320,-0.49 ,-140,-0.22 
232335,愛知県,清須市,"33,787","33,751","67,538","28,018","3,325",295,"3,620",737,59,"4,416","3,085",164,"3,249",629,118,"3,996",420,0.63 ,108,0.16 ,312,0.46 
232343,愛知県,北名古屋市,"42,864","42,387","85,251","35,646","3,953",500,"4,453",941,42,"5,436","3,726",114,"3,840",657,121,"4,618",818,0.97 ,284,0.34 ,534,0.63 
232351,愛知県,弥富市,"22,331","21,946","44,277","17,277","1,715",207,"1,922",331,6,"2,259","1,765",194,"1,959",399,23,"2,381",-122,-0.27 ,-68,-0.15 ,-54,-0.12 
232360,愛知県,みよし市,"31,256","29,505","60,761","23,396","2,829",475,"3,304",604,42,"3,950","2,775",329,"3,104",342,126,"3,572",378,0.63 ,262,0.43 ,116,0.19 
232378,愛知県,あま市,"44,269","44,393","88,662","35,720","3,256",270,"3,526",699,53,"4,278","3,098",233,"3,331",734,78,"4,143",135,0.15 ,-35,-0.04 ,170,0.19 
232386,愛知県,長久手市,"28,117","28,331","56,448","22,854","3,395",270,"3,665",674,16,"4,355","2,809",300,"3,109",301,52,"3,462",893,1.61 ,373,0.67 ,520,0.94 
233005,愛知県,愛知郡,"21,728","21,521","43,249","16,834","1,956",225,"2,181",393,39,"2,613","1,637",155,"1,792",290,84,"2,166",447,1.04 ,103,0.24 ,344,0.80 
233021,愛知県,愛知郡東郷町,"21,728","21,521","43,249","16,834","1,956",225,"2,181",393,39,"2,613","1,637",155,"1,792",290,84,"2,166",447,1.04 ,103,0.24 ,344,0.80 
233404,愛知県,西春日井郡,"7,987","7,532","15,519","6,384",803,62,865,156,11,"1,032",694,36,730,119,24,873,159,1.04 ,37,0.24 ,122,0.79 
233421,愛知県,西春日井郡豊山町,"7,987","7,532","15,519","6,384",803,62,865,156,11,"1,032",694,36,730,119,24,873,159,1.04 ,37,0.24 ,122,0.79 
233609,愛知県,丹羽郡,"29,261","29,136","58,397","22,609","2,609",167,"2,776",534,23,"3,333","2,172",126,"2,298",495,76,"2,869",464,0.80 ,39,0.07 ,425,0.73 
233617,愛知県,丹羽郡大口町,"12,011","11,714","23,725","9,018","1,135",79,"1,214",241,10,"1,465",862,75,937,186,39,"1,162",303,1.29 ,55,0.23 ,248,1.06 
233625,愛知県,丹羽郡扶桑町,"17,250","17,422","34,672","13,591","1,474",88,"1,562",293,13,"1,868","1,310",51,"1,361",309,37,"1,707",161,0.47 ,-16,-0.05 ,177,0.51 
234206,愛知県,海部郡,"37,382","37,113","74,495","30,514","3,670",399,"4,069",657,36,"4,762","3,205",194,"3,399",603,135,"4,137",625,0.85 ,54,0.07 ,571,0.77 
234249,愛知県,海部郡大治町,"16,285","15,747","32,032","12,894","1,695",94,"1,789",333,16,"2,138","1,312",35,"1,347",208,87,"1,642",496,1.57 ,125,0.40 ,371,1.18 
234257,愛知県,海部郡蟹江町,"18,779","19,069","37,848","16,073","1,747",281,"2,028",302,20,"2,350","1,781",119,"1,900",324,33,"2,257",93,0.25 ,-22,-0.06 ,115,0.30 
234273,愛知県,海部郡飛島村,"2,318","2,297","4,615","1,547",228,24,252,22,0,274,112,40,152,71,15,238,36,0.79 ,-49,-1.07 ,85,1.86 
234401,愛知県,知多郡,"81,494","81,714","163,208","64,085","5,266","1,293","6,559","1,361",49,"7,969","5,860",526,"6,386","1,548",88,"8,022",-53,-0.03 ,-187,-0.11 ,134,0.08 
234419,愛知県,知多郡阿久比町,"14,171","14,425","28,596","10,368","1,076",60,"1,136",328,6,"1,470",804,55,859,243,3,"1,105",365,1.29 ,85,0.30 ,280,0.99 
234427,愛知県,知多郡東浦町,"25,375","24,946","50,321","20,106","1,863",202,"2,065",438,22,"2,525","1,770",213,"1,983",413,42,"2,438",87,0.17 ,25,0.05 ,62,0.12 
234451,愛知県,知多郡南知多町,"9,116","9,610","18,726","7,267",366,822,"1,188",84,6,"1,278","1,175",90,"1,265",257,27,"1,549",-271,-1.43 ,-173,-0.91 ,-98,-0.52 
234460,愛知県,知多郡美浜町,"11,138","11,374","22,512","8,673",593,40,633,128,7,768,691,43,734,270,9,"1,013",-245,-1.08 ,-142,-0.62 ,-103,-0.45 
234478,愛知県,知多郡武豊町,"21,694","21,359","43,053","17,671","1,368",169,"1,537",383,8,"1,928","1,420",125,"1,545",365,7,"1,917",11,0.03 ,18,0.04 ,-7,-0.02 
235008,愛知県,額田郡,"20,507","20,038","40,545","14,826","1,937",195,"2,132",421,33,"2,586","1,459",102,"1,561",277,55,"1,893",693,1.74 ,144,0.36 ,549,1.38 
235016,愛知県,額田郡幸田町,"20,507","20,038","40,545","14,826","1,937",195,"2,132",421,33,"2,586","1,459",102,"1,561",277,55,"1,893",693,1.74 ,144,0.36 ,549,1.38 
235601,愛知県,北設楽郡,"4,638","5,062","9,700","4,291",238,1,239,41,5,285,336,1,337,241,7,585,-300,-3.00 ,-200,-2.00 ,-100,-1.00 
235610,愛知県,北設楽郡設楽町,"2,474","2,630","5,104","2,229",103,0,103,18,5,126,181,0,181,115,0,296,-170,-3.22 ,-97,-1.84 ,-73,-1.38 
235628,愛知県,北設楽郡東栄町,"1,600","1,813","3,413","1,534",91,0,91,15,0,106,126,1,127,98,7,232,-126,-3.56 ,-83,-2.35 ,-43,-1.22 
235636,愛知県,北設楽郡豊根村,564,619,"1,183",528,44,1,45,8,0,53,29,0,29,28,0,57,-4,-0.34 ,-20,-1.68 ,16,1.35 
240001,三重県,,"899,701","942,052","1,841,753","782,840","55,244","8,045","63,289","13,797",992,"78,078","59,241","4,527","63,768","20,212","2,373","86,353","-8,275",-0.45 ,"-6,415",-0.35 ,"-1,860",-0.10 
