平成28年1月1日住民基本台帳人口・世帯数、平成27年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成28年,,,,平成27年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
414417,佐賀県,藤津郡太良町,"4,482","4,870","9,352","3,185",194,4,198,52,4,254,280,20,300,148,4,452,-198,-2.07 ,-96,-1.01 ,-102,-1.07 
420000,長崎県,,"661,019","743,084","1,404,103","633,084","45,961","5,809","51,770","11,054",516,"63,340","52,318","2,117","54,435","16,889","1,068","72,392","-9,052",-0.64 ,"-5,835",-0.41 ,"-3,217",-0.23 
422011,長崎県,長崎市,"202,741","232,784","435,525","210,651","12,504","3,345","15,849","3,188",102,"19,139","14,155",795,"14,950","4,836",404,"20,190","-1,051",-0.24 ,"-1,648",-0.38 ,597,0.14 
422029,長崎県,佐世保市,"121,512","136,954","258,466","121,706","9,228",694,"9,922","2,255",89,"12,266","10,254",331,"10,585","3,069",256,"13,910","-1,644",-0.63 ,-814,-0.31 ,-830,-0.32 
422037,長崎県,島原市,"21,733","25,151","46,884","19,493","1,356",67,"1,423",405,16,"1,844","1,595",63,"1,658",663,48,"2,369",-525,-1.11 ,-258,-0.54 ,-267,-0.56 
422045,長崎県,諫早市,"66,087","74,053","140,140","58,964","4,787",573,"5,360","1,140",9,"6,509","5,249",202,"5,451","1,421",66,"6,938",-429,-0.31 ,-281,-0.20 ,-148,-0.11 
422053,長崎県,大村市,"45,165","49,595","94,760","41,121","4,370",89,"4,459",981,61,"5,501","4,127",93,"4,220",825,40,"5,085",416,0.44 ,156,0.17 ,260,0.28 
422070,長崎県,平戸市,"15,580","17,636","33,216","14,258",877,55,932,219,21,"1,172","1,170",39,"1,209",544,25,"1,778",-606,-1.79 ,-325,-0.96 ,-281,-0.83 
422088,長崎県,松浦市,"11,564","12,484","24,048","10,271",659,25,684,163,10,857,819,12,831,369,22,"1,222",-365,-1.50 ,-206,-0.84 ,-159,-0.65 
422096,長崎県,対馬市,"15,966","16,557","32,523","15,243","1,208",41,"1,249",253,25,"1,527","1,496",10,"1,506",483,15,"2,004",-477,-1.45 ,-230,-0.70 ,-247,-0.75 
422100,長崎県,壱岐市,"13,317","14,674","27,991","11,602",667,8,675,200,11,886,894,5,899,484,5,"1,388",-502,-1.76 ,-284,-1.00 ,-218,-0.77 
422118,長崎県,五島市,"18,278","20,678","38,956","20,210","1,229",18,"1,247",214,28,"1,489","1,430",17,"1,447",667,33,"2,147",-658,-1.66 ,-453,-1.14 ,-205,-0.52 
422126,長崎県,西海市,"14,355","15,103","29,458","12,752",781,262,"1,043",195,16,"1,254","1,126",68,"1,194",489,55,"1,738",-484,-1.62 ,-294,-0.98 ,-190,-0.63 
422134,長崎県,雲仙市,"21,652","24,034","45,686","17,107","1,181",142,"1,323",296,36,"1,655","1,683",120,"1,803",594,9,"2,406",-751,-1.62 ,-298,-0.64 ,-453,-0.98 
422142,長崎県,南島原市,"22,792","25,981","48,773","19,019","1,039",57,"1,096",304,14,"1,414","1,377",75,"1,452",774,40,"2,266",-852,-1.72 ,-470,-0.95 ,-382,-0.77 
423009,長崎県,西彼杵郡,"34,951","37,845","72,796","29,740","3,570",389,"3,959",705,48,"4,712","4,004",239,"4,243",596,45,"4,884",-172,-0.24 ,109,0.15 ,-281,-0.39 
423076,長崎県,西彼杵郡長与町,"20,402","22,251","42,653","16,858","2,137",127,"2,264",425,21,"2,710","2,137",79,"2,216",339,17,"2,572",138,0.32 ,86,0.20 ,52,0.12 
423084,長崎県,西彼杵郡時津町,"14,549","15,594","30,143","12,882","1,433",262,"1,695",280,27,"2,002","1,867",160,"2,027",257,28,"2,312",-310,-1.02 ,23,0.08 ,-333,-1.09 
423203,長崎県,東彼杵郡,"17,945","19,930","37,875","13,851","1,249",24,"1,273",288,2,"1,563","1,361",26,"1,387",471,3,"1,861",-298,-0.78 ,-183,-0.48 ,-115,-0.30 
423211,長崎県,東彼杵郡東彼杵町,"3,947","4,393","8,340","3,094",235,4,239,61,1,301,305,1,306,132,0,438,-137,-1.62 ,-71,-0.84 ,-66,-0.78 
423220,長崎県,東彼杵郡川棚町,"6,832","7,576","14,408","5,570",511,12,523,106,0,629,576,15,591,170,2,763,-134,-0.92 ,-64,-0.44 ,-70,-0.48 
423238,長崎県,東彼杵郡波佐見町,"7,166","7,961","15,127","5,187",503,8,511,121,1,633,480,10,490,169,1,660,-27,-0.18 ,-48,-0.32 ,21,0.14 
423807,長崎県,北松浦郡,"7,732","8,712","16,444","6,962",721,16,737,153,19,909,759,13,772,206,2,980,-71,-0.43 ,-53,-0.32 ,-18,-0.11 
423831,長崎県,北松浦郡小値賀町,"1,204","1,418","2,622","1,284",95,1,96,16,1,113,104,0,104,64,0,168,-55,-2.05 ,-48,-1.79 ,-7,-0.26 
423912,長崎県,北松浦郡佐々町,"6,528","7,294","13,822","5,678",626,15,641,137,18,796,655,13,668,142,2,812,-16,-0.12 ,-5,-0.04 ,-11,-0.08 
424005,長崎県,南松浦郡,"9,649","10,913","20,562","10,134",535,4,539,95,9,643,819,9,828,398,0,"1,226",-583,-2.76 ,-303,-1.43 ,-280,-1.32 
424111,長崎県,南松浦郡新上五島町,"9,649","10,913","20,562","10,134",535,4,539,95,9,643,819,9,828,398,0,"1,226",-583,-2.76 ,-303,-1.43 ,-280,-1.32 
430005,熊本県,,"855,394","954,949","1,810,343","767,976","75,266","4,148","79,414","15,650","1,063","96,127","79,737","2,115","81,852","20,792","1,454","104,098","-7,971",-0.44 ,"-5,142",-0.28 ,"-2,829",-0.16 
431001,熊本県,熊本市,"346,103","389,131","735,234","331,941","40,920","1,553","42,473","7,094",496,"50,063","41,605",885,"42,490","6,773",483,"49,746",317,0.04 ,321,0.04 ,-4,-0.00 
431010,熊本県,熊本市中央区,"81,292","95,217","176,509","91,302","13,200",927,"14,127","1,591",210,"15,928","13,205",483,"13,688","1,596",241,"15,525",403,0.23 ,-5,-0.00 ,408,0.23 
431028,熊本県,熊本市東区,"91,005","100,482","191,487","84,055","10,383",253,"10,636","1,907",108,"12,651","10,929",130,"11,059","1,489",83,"12,631",20,0.01 ,418,0.22 ,-398,-0.21 
431036,熊本県,熊本市西区,"43,437","49,495","92,932","42,214","4,731",118,"4,849",771,47,"5,667","4,808",69,"4,877","1,116",50,"6,043",-376,-0.40 ,-345,-0.37 ,-31,-0.03 
431044,熊本県,熊本市南区,"61,085","67,828","128,913","52,329","6,311",82,"6,393","1,425",45,"7,863","5,518",73,"5,591","1,177",39,"6,807","1,056",0.83 ,248,0.19 ,808,0.63 
431052,熊本県,熊本市北区,"69,284","76,109","145,393","62,041","6,295",173,"6,468","1,400",86,"7,954","7,145",130,"7,275","1,395",70,"8,740",-786,-0.54 ,5,0.00 ,-791,-0.54 
432024,熊本県,八代市,"60,658","69,914","130,572","54,765","3,237",409,"3,646",981,71,"4,698","3,547",149,"3,696","1,590",330,"5,616",-918,-0.70 ,-609,-0.46 ,-309,-0.23 
432032,熊本県,人吉市,"15,688","18,275","33,963","15,729","1,318",74,"1,392",274,30,"1,696","1,561",18,"1,579",529,19,"2,127",-431,-1.25 ,-255,-0.74 ,-176,-0.51 
432041,熊本県,荒尾市,"25,588","28,876","54,464","24,228","1,760",143,"1,903",433,29,"2,365","1,901",55,"1,956",748,21,"2,725",-360,-0.66 ,-315,-0.57 ,-45,-0.08 
432059,熊本県,水俣市,"12,010","13,883","25,893","12,034",628,10,638,169,16,823,914,10,924,393,5,"1,322",-499,-1.89 ,-224,-0.85 ,-275,-1.04 
432067,熊本県,玉名市,"32,270","35,714","67,984","26,897","1,869",118,"1,987",540,36,"2,563","2,083",138,"2,221",840,35,"3,096",-533,-0.78 ,-300,-0.44 ,-233,-0.34 
432083,熊本県,山鹿市,"25,483","28,635","54,118","21,509","1,312",67,"1,379",380,26,"1,785","1,688",43,"1,731",759,37,"2,527",-742,-1.35 ,-379,-0.69 ,-363,-0.66 
432105,熊本県,菊池市,"24,064","25,984","50,048","18,677","1,522",92,"1,614",386,22,"2,022","1,683",48,"1,731",660,45,"2,436",-414,-0.82 ,-274,-0.54 ,-140,-0.28 
432113,熊本県,宇土市,"18,231","19,766","37,997","14,889","1,308",290,"1,598",297,16,"1,911","1,565",21,"1,586",387,12,"1,985",-74,-0.19 ,-90,-0.24 ,16,0.04 
432121,熊本県,上天草市,"13,733","15,375","29,108","12,064",628,20,648,165,13,826,926,15,941,504,19,"1,464",-638,-2.14 ,-339,-1.14 ,-299,-1.01 
432130,熊本県,宇城市,"28,806","32,093","60,899","23,663","1,919",86,"2,005",487,43,"2,535","2,115",58,"2,173",848,67,"3,088",-553,-0.90 ,-361,-0.59 ,-192,-0.31 
432148,熊本県,阿蘇市,"13,077","14,541","27,618","11,364",849,224,"1,073",213,23,"1,309","1,059",76,"1,135",376,45,"1,556",-247,-0.89 ,-163,-0.58 ,-84,-0.30 
432156,熊本県,天草市,"40,061","45,593","85,654","37,584","1,894",55,"1,949",576,24,"2,549","2,504",78,"2,582","1,424",14,"4,020","-1,471",-1.69 ,-848,-0.97 ,-623,-0.72 
432164,熊本県,合志市,"28,800","30,902","59,702","22,746","2,859",120,"2,979",684,23,"3,686","2,286",77,"2,363",474,20,"2,857",829,1.41 ,210,0.36 ,619,1.05 
433403,熊本県,下益城郡,"5,097","5,729","10,826","4,260",181,6,187,53,2,242,288,19,307,212,6,525,-283,-2.55 ,-159,-1.43 ,-124,-1.12 
433489,熊本県,下益城郡美里町,"5,097","5,729","10,826","4,260",181,6,187,53,2,242,288,19,307,212,6,525,-283,-2.55 ,-159,-1.43 ,-124,-1.12 
433608,熊本県,玉名郡,"20,497","22,420","42,917","16,979","1,227",166,"1,393",298,31,"1,722","1,471",56,"1,527",573,102,"2,202",-480,-1.11 ,-275,-0.63 ,-205,-0.47 
433641,熊本県,玉名郡玉東町,"2,571","2,892","5,463","1,985",141,26,167,37,1,205,175,7,182,77,0,259,-54,-0.98 ,-40,-0.73 ,-14,-0.25 
433675,熊本県,玉名郡南関町,"4,858","5,451","10,309","4,169",296,13,309,67,7,383,352,9,361,155,31,547,-164,-1.57 ,-88,-0.84 ,-76,-0.73 
433683,熊本県,玉名郡長洲町,"8,034","8,398","16,432","6,932",527,115,642,131,10,783,626,26,652,176,62,890,-107,-0.65 ,-45,-0.27 ,-62,-0.37 
433691,熊本県,玉名郡和水町,"5,034","5,679","10,713","3,893",263,12,275,63,13,351,318,14,332,165,9,506,-155,-1.43 ,-102,-0.94 ,-53,-0.49 
434001,熊本県,菊池郡,"36,565","38,034","74,599","29,691","4,340",255,"4,595",937,35,"5,567","3,880",136,"4,016",520,54,"4,590",977,1.33 ,417,0.57 ,560,0.76 
434035,熊本県,菊池郡大津町,"16,766","17,320","34,086","13,528","1,772",156,"1,928",418,14,"2,360","1,655",76,"1,731",275,34,"2,040",320,0.95 ,143,0.42 ,177,0.52 
434043,熊本県,菊池郡菊陽町,"19,799","20,714","40,513","16,163","2,568",99,"2,667",519,21,"3,207","2,225",60,"2,285",245,20,"2,550",657,1.65 ,274,0.69 ,383,0.96 
434205,熊本県,阿蘇郡,"18,698","20,245","38,943","15,783","1,461",295,"1,756",257,20,"2,033","2,023",65,"2,088",559,36,"2,683",-650,-1.64 ,-302,-0.76 ,-348,-0.88 
434230,熊本県,阿蘇郡南小国町,"1,993","2,272","4,265","1,769",203,52,255,29,1,285,260,18,278,74,14,366,-81,-1.86 ,-45,-1.04 ,-36,-0.83 
434248,熊本県,阿蘇郡小国町,"3,559","3,981","7,540","3,111",248,224,472,42,4,518,576,7,583,110,14,707,-189,-2.45 ,-68,-0.88 ,-121,-1.57 
434256,熊本県,阿蘇郡産山村,839,759,"1,598",625,52,0,52,14,0,66,53,1,54,29,0,83,-17,-1.05 ,-15,-0.93 ,-2,-0.12 
434281,熊本県,阿蘇郡高森町,"3,237","3,547","6,784","2,872",219,10,229,38,5,272,302,13,315,118,6,439,-167,-2.40 ,-80,-1.15 ,-87,-1.25 
434329,熊本県,阿蘇郡西原村,"3,465","3,598","7,063","2,634",297,8,305,60,6,371,333,20,353,77,2,432,-61,-0.86 ,-17,-0.24 ,-44,-0.62 
434337,熊本県,阿蘇郡南阿蘇村,"5,605","6,088","11,693","4,772",442,1,443,74,4,521,499,6,505,151,0,656,-135,-1.14 ,-77,-0.65 ,-58,-0.49 
434400,熊本県,上益城郡,"42,579","46,238","88,817","34,931","3,334",73,"3,407",732,40,"4,179","3,171",59,"3,230","1,068",63,"4,361",-182,-0.20 ,-336,-0.38 ,154,0.17 
434418,熊本県,上益城郡御船町,"8,475","9,244","17,719","7,141",606,29,635,114,11,760,628,19,647,190,2,839,-79,-0.44 ,-76,-0.43 ,-3,-0.02 
434426,熊本県,上益城郡嘉島町,"4,435","4,792","9,227","3,406",468,5,473,113,13,599,382,6,388,91,12,491,108,1.18 ,22,0.24 ,86,0.94 
434434,熊本県,上益城郡益城町,"16,610","17,971","34,581","13,425","1,603",19,"1,622",345,8,"1,975","1,245",16,"1,261",309,25,"1,595",380,1.11 ,36,0.11 ,344,1.01 
434442,熊本県,上益城郡甲佐町,"5,271","5,849","11,120","4,301",273,5,278,83,5,366,350,11,361,187,0,548,-182,-1.61 ,-104,-0.92 ,-78,-0.69 
434477,熊本県,上益城郡山都町,"7,788","8,382","16,170","6,658",384,15,399,77,3,479,566,7,573,291,24,888,-409,-2.47 ,-214,-1.29 ,-195,-1.18 
434604,熊本県,八代郡,"5,868","6,625","12,493","4,521",377,7,384,64,7,455,392,17,409,151,17,577,-122,-0.97 ,-87,-0.69 ,-35,-0.28 
434680,熊本県,八代郡氷川町,"5,868","6,625","12,493","4,521",377,7,384,64,7,455,392,17,409,151,17,577,-122,-0.97 ,-87,-0.69 ,-35,-0.28 
434809,熊本県,葦北郡,"10,954","12,364","23,318","9,417",448,16,464,129,10,603,643,17,660,400,4,"1,064",-461,-1.94 ,-271,-1.14 ,-190,-0.80 
434825,熊本県,葦北郡芦北町,"8,681","9,774","18,455","7,438",370,10,380,101,6,487,479,17,496,306,1,803,-316,-1.68 ,-205,-1.09 ,-111,-0.59 
434841,熊本県,葦北郡津奈木町,"2,273","2,590","4,863","1,979",78,6,84,28,4,116,164,0,164,94,3,261,-145,-2.90 ,-66,-1.32 ,-79,-1.58 
435007,熊本県,球磨郡,"26,956","30,488","57,444","21,069","1,703",56,"1,759",454,50,"2,263","2,191",64,"2,255",867,16,"3,138",-875,-1.50 ,-413,-0.71 ,-462,-0.79 
435015,熊本県,球磨郡錦町,"5,232","5,928","11,160","3,834",426,8,434,121,16,571,516,6,522,132,4,658,-87,-0.77 ,-11,-0.10 ,-76,-0.68 
435058,熊本県,球磨郡多良木町,"4,774","5,391","10,165","3,836",292,18,310,72,4,386,356,14,370,151,2,523,-137,-1.33 ,-79,-0.77 ,-58,-0.56 
435066,熊本県,球磨郡湯前町,"1,938","2,225","4,163","1,635",124,6,130,23,0,153,144,3,147,79,0,226,-73,-1.72 ,-56,-1.32 ,-17,-0.40 
435074,熊本県,球磨郡水上村,"1,087","1,236","2,323",914,54,2,56,24,1,81,116,4,120,32,1,153,-72,-3.01 ,-8,-0.33 ,-64,-2.67 
435104,熊本県,球磨郡相良村,"2,237","2,468","4,705","1,664",125,0,125,25,9,159,188,7,195,77,0,272,-113,-2.35 ,-52,-1.08 ,-61,-1.27 
435112,熊本県,球磨郡五木村,571,618,"1,189",514,38,3,41,7,3,51,67,1,68,20,0,88,-37,-3.02 ,-13,-1.06 ,-24,-1.96 
435121,熊本県,球磨郡山江村,"1,715","1,919","3,634","1,218",105,1,106,32,3,141,159,1,160,54,0,214,-73,-1.97 ,-22,-0.59 ,-51,-1.38 
435139,熊本県,球磨郡球磨村,"1,882","2,099","3,981","1,532",83,1,84,24,1,109,136,0,136,94,0,230,-121,-2.95 ,-70,-1.71 ,-51,-1.24 
435147,熊本県,球磨郡あさぎり町,"7,520","8,604","16,124","5,922",456,17,473,126,13,612,509,28,537,228,9,774,-162,-0.99 ,-102,-0.63 ,-60,-0.37 
435201,熊本県,天草郡,"3,608","4,124","7,732","3,235",172,13,185,47,0,232,241,11,252,137,4,393,-161,-2.04 ,-90,-1.14 ,-71,-0.90 
435317,熊本県,天草郡苓北町,"3,608","4,124","7,732","3,235",172,13,185,47,0,232,241,11,252,137,4,393,-161,-2.04 ,-90,-1.14 ,-71,-0.90 
440001,大分県,,"561,742","622,219","1,183,961","530,704","35,494","2,963","38,457","9,201",498,"48,156","38,126","1,947","40,073","14,079",841,"54,993","-6,837",-0.57 ,"-4,878",-0.41 ,"-1,959",-0.16 
442011,大分県,大分市,"230,226","249,114","479,340","214,361","14,552",594,"15,146","4,327",191,"19,664","14,308",365,"14,673","4,129",314,"19,116",548,0.11 ,198,0.04 ,350,0.07 
442020,大分県,別府市,"55,475","65,183","120,658","62,328","4,314","1,320","5,634",863,45,"6,542","4,591",919,"5,510","1,429",45,"6,984",-442,-0.36 ,-566,-0.47 ,124,0.10 
442038,大分県,中津市,"40,790","44,474","85,264","38,225","3,252",166,"3,418",810,46,"4,274","3,128",147,"3,275","1,020",93,"4,388",-114,-0.13 ,-210,-0.25 ,96,0.11 
442046,大分県,日田市,"32,347","36,082","68,429","27,175","1,533",220,"1,753",501,31,"2,285","2,145",70,"2,215","1,026",59,"3,300","-1,015",-1.46 ,-525,-0.76 ,-490,-0.71 
442054,大分県,佐伯市,"34,728","40,320","75,048","33,622","1,505",87,"1,592",454,36,"2,082","1,931",52,"1,983","1,081",36,"3,100","-1,018",-1.34 ,-627,-0.82 ,-391,-0.51 
442062,大分県,臼杵市,"19,239","21,204","40,443","17,300",897,102,999,188,10,"1,197","1,122",28,"1,150",603,18,"1,771",-574,-1.40 ,-415,-1.01 ,-159,-0.39 
442071,大分県,津久見市,"8,827","10,079","18,906","8,505",381,2,383,105,12,500,613,4,617,264,11,892,-392,-2.03 ,-159,-0.82 ,-233,-1.21 
442089,大分県,竹田市,"10,862","12,416","23,278","10,486",591,35,626,116,20,762,802,31,833,449,53,"1,335",-573,-2.40 ,-333,-1.40 ,-240,-1.01 
442097,大分県,豊後高田市,"10,990","12,352","23,342","10,576",785,45,830,156,0,986,687,136,823,376,0,"1,199",-213,-0.90 ,-220,-0.93 ,7,0.03 
442101,大分県,杵築市,"14,717","15,928","30,645","13,510","1,052",29,"1,081",205,5,"1,291","1,080",29,"1,109",501,2,"1,612",-321,-1.04 ,-296,-0.96 ,-25,-0.08 
442119,大分県,宇佐市,"27,296","30,847","58,143","25,877","1,475",110,"1,585",400,27,"2,012","1,784",80,"1,864",826,58,"2,748",-736,-1.25 ,-426,-0.72 ,-310,-0.53 
442127,大分県,豊後大野市,"17,680","20,398","38,078","16,457","1,041",67,"1,108",210,14,"1,332","1,167",19,"1,186",679,32,"1,897",-565,-1.46 ,-469,-1.21 ,-96,-0.25 
442135,大分県,由布市,"16,955","18,394","35,349","15,421","1,476",103,"1,579",282,23,"1,884","1,622",18,"1,640",440,49,"2,129",-245,-0.69 ,-158,-0.44 ,-87,-0.24 
442143,大分県,国東市,"14,226","15,559","29,785","13,208",790,32,822,170,13,"1,005","1,028",16,"1,044",545,44,"1,633",-628,-2.06 ,-375,-1.23 ,-253,-0.83 
443204,大分県,東国東郡,"1,045","1,157","2,202",923,43,0,43,12,0,55,63,0,63,23,0,86,-31,-1.39 ,-11,-0.49 ,-20,-0.90 
443221,大分県,東国東郡姫島村,"1,045","1,157","2,202",923,43,0,43,12,0,55,63,0,63,23,0,86,-31,-1.39 ,-11,-0.49 ,-20,-0.90 
443409,大分県,速見郡,"13,669","14,849","28,518","11,991",992,15,"1,007",224,12,"1,243","1,023",15,"1,038",306,5,"1,349",-106,-0.37 ,-82,-0.29 ,-24,-0.08 
443417,大分県,速見郡日出町,"13,669","14,849","28,518","11,991",992,15,"1,007",224,12,"1,243","1,023",15,"1,038",306,5,"1,349",-106,-0.37 ,-82,-0.29 ,-24,-0.08 
444600,大分県,玖珠郡,"12,670","13,863","26,533","10,739",815,36,851,178,13,"1,042","1,032",18,"1,050",382,22,"1,454",-412,-1.53 ,-204,-0.76 ,-208,-0.77 
444618,大分県,玖珠郡九重町,"4,783","5,316","10,099","3,925",256,6,262,73,5,340,355,11,366,149,5,520,-180,-1.75 ,-76,-0.74 ,-104,-1.01 
444626,大分県,玖珠郡玖珠町,"7,887","8,547","16,434","6,814",559,30,589,105,8,702,677,7,684,233,17,934,-232,-1.39 ,-128,-0.77 ,-104,-0.62 
450006,宮崎県,,"533,096","594,982","1,128,078","519,970","36,194","1,642","37,836","9,213",488,"47,537","39,720","1,109","40,829","13,560",722,"55,111","-7,574",-0.67 ,"-4,347",-0.38 ,"-3,227",-0.28 
452017,宮崎県,宮崎市,"191,129","214,552","405,681","190,916","13,665",533,"14,198","3,603",163,"17,964","13,643",367,"14,010","3,792",231,"18,033",-69,-0.02 ,-189,-0.05 ,120,0.03 
452025,宮崎県,都城市,"79,339","89,109","168,448","78,159","5,497",534,"6,031","1,506",87,"7,624","6,052",216,"6,268","2,172",197,"8,637","-1,013",-0.60 ,-666,-0.39 ,-347,-0.20 
452033,宮崎県,延岡市,"60,464","67,460","127,924","59,512","3,162",78,"3,240",987,51,"4,278","3,993",85,"4,078","1,680",51,"5,809","-1,531",-1.18 ,-693,-0.54 ,-838,-0.65 
452041,宮崎県,日南市,"26,371","29,477","55,848","27,048","1,509",104,"1,613",343,27,"1,983","1,826",127,"1,953",794,21,"2,768",-785,-1.39 ,-451,-0.80 ,-334,-0.59 
452050,宮崎県,小林市,"22,275","25,371","47,646","22,083","1,495",57,"1,552",371,23,"1,946","1,639",43,"1,682",622,84,"2,388",-442,-0.92 ,-251,-0.52 ,-191,-0.40 
452068,宮崎県,日向市,"30,138","32,875","63,013","28,528","1,980",44,"2,024",519,48,"2,591","2,165",55,"2,220",675,30,"2,925",-334,-0.53 ,-156,-0.25 ,-178,-0.28 
452076,宮崎県,串間市,"9,217","10,419","19,636","9,260",531,7,538,135,7,680,668,27,695,396,13,"1,104",-424,-2.11 ,-261,-1.30 ,-163,-0.81 
452084,宮崎県,西都市,"14,971","16,643","31,614","13,836",867,54,921,216,3,"1,140","1,072",34,"1,106",477,1,"1,584",-444,-1.38 ,-261,-0.81 ,-183,-0.57 
452092,宮崎県,えびの市,"9,712","10,925","20,637","10,048",860,131,991,107,9,"1,107","1,082",27,"1,109",369,23,"1,501",-394,-1.87 ,-262,-1.25 ,-132,-0.63 
453404,宮崎県,北諸県郡,"12,196","13,816","26,012","10,993","1,130",14,"1,144",271,15,"1,430","1,112",14,"1,126",242,18,"1,386",44,0.17 ,29,0.11 ,15,0.06 
453412,宮崎県,北諸県郡三股町,"12,196","13,816","26,012","10,993","1,130",14,"1,144",271,15,"1,430","1,112",14,"1,126",242,18,"1,386",44,0.17 ,29,0.11 ,15,0.06 
453609,宮崎県,西諸県郡,"4,728","5,127","9,855","4,568",268,0,268,47,3,318,312,3,315,167,6,488,-170,-1.70 ,-120,-1.20 ,-50,-0.50 
453617,宮崎県,西諸県郡高原町,"4,728","5,127","9,855","4,568",268,0,268,47,3,318,312,3,315,167,6,488,-170,-1.70 ,-120,-1.20 ,-50,-0.50 
453803,宮崎県,東諸県郡,"13,093","14,767","27,860","12,217",909,26,935,183,10,"1,128","1,007",30,"1,037",375,17,"1,429",-301,-1.07 ,-192,-0.68 ,-109,-0.39 
453820,宮崎県,東諸県郡国富町,"9,500","10,704","20,204","8,965",604,23,627,117,8,752,700,28,728,269,15,"1,012",-260,-1.27 ,-152,-0.74 ,-108,-0.53 
453838,宮崎県,東諸県郡綾町,"3,593","4,063","7,656","3,252",305,3,308,66,2,376,307,2,309,106,2,417,-41,-0.53 ,-40,-0.52 ,-1,-0.01 
454001,宮崎県,児湯郡,"35,000","38,076","73,076","31,486","2,808",48,"2,856",575,22,"3,453","3,197",71,"3,268",940,13,"4,221",-768,-1.04 ,-365,-0.49 ,-403,-0.55 
454010,宮崎県,児湯郡高鍋町,"9,905","11,201","21,106","9,588",951,16,967,187,5,"1,159","1,083",19,"1,102",247,7,"1,356",-197,-0.92 ,-60,-0.28 ,-137,-0.64 
454028,宮崎県,児湯郡新富町,"8,980","9,116","18,096","7,697",818,12,830,143,0,973,947,26,973,202,0,"1,175",-202,-1.10 ,-59,-0.32 ,-143,-0.78 
454036,宮崎県,児湯郡西米良村,600,608,"1,208",590,54,1,55,7,1,63,67,0,67,21,0,88,-25,-2.03 ,-14,-1.14 ,-11,-0.89 
454044,宮崎県,児湯郡木城町,"2,548","2,872","5,420","2,276",189,2,191,58,2,251,172,1,173,70,0,243,8,0.15 ,-12,-0.22 ,20,0.37 
454052,宮崎県,児湯郡川南町,"7,838","8,541","16,379","6,707",494,15,509,100,11,620,607,19,626,217,5,848,-228,-1.37 ,-117,-0.70 ,-111,-0.67 
454061,宮崎県,児湯郡都農町,"5,129","5,738","10,867","4,628",302,2,304,80,3,387,321,6,327,183,1,511,-124,-1.13 ,-103,-0.94 ,-21,-0.19 
454206,宮崎県,東臼杵郡,"14,255","15,206","29,461","12,852",902,9,911,203,15,"1,129","1,117",6,"1,123",443,15,"1,581",-452,-1.51 ,-240,-0.80 ,-212,-0.71 
454214,宮崎県,東臼杵郡門川町,"8,935","9,701","18,636","8,103",601,8,609,143,9,761,671,5,676,254,13,943,-182,-0.97 ,-111,-0.59 ,-71,-0.38 
454290,宮崎県,東臼杵郡諸塚村,910,954,"1,864",732,60,0,60,15,2,77,96,0,96,31,0,127,-50,-2.61 ,-16,-0.84 ,-34,-1.78 
454303,宮崎県,東臼杵郡椎葉村,"1,523","1,478","3,001","1,239",81,0,81,21,0,102,116,0,116,42,1,159,-57,-1.86 ,-21,-0.69 ,-36,-1.18 
454311,宮崎県,東臼杵郡美郷町,"2,887","3,073","5,960","2,778",160,1,161,24,4,189,234,1,235,116,1,352,-163,-2.66 ,-92,-1.50 ,-71,-1.16 
