平成31年1月1日住民基本台帳人口・世帯数、平成30年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,平成31年,,,,平成30年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
083097,茨城県,東茨城郡大洗町,"8,392","8,522","16,914","7,521",469,206,675,73,7,755,614,76,690,252,102,"1,044",-289,-1.68 ,-179,-1.04 ,-110,-0.64 
083101,茨城県,東茨城郡城里町,"9,727","9,959","19,686","7,848",434,8,442,74,4,520,542,2,544,313,6,863,-343,-1.71 ,-239,-1.19 ,-104,-0.52 
083402,茨城県,那珂郡,"19,377","18,996","38,373","15,995","1,386",69,"1,455",281,22,"1,758","1,329",98,"1,427",346,17,"1,790",-32,-0.08 ,-65,-0.17 ,33,0.09 
083411,茨城県,那珂郡東海村,"19,377","18,996","38,373","15,995","1,386",69,"1,455",281,22,"1,758","1,329",98,"1,427",346,17,"1,790",-32,-0.08 ,-65,-0.17 ,33,0.09 
083607,茨城県,久慈郡,"8,486","8,773","17,259","7,406",278,12,290,67,3,360,441,8,449,393,3,845,-485,-2.73 ,-326,-1.84 ,-159,-0.90 
083640,茨城県,久慈郡大子町,"8,486","8,773","17,259","7,406",278,12,290,67,3,360,441,8,449,393,3,845,-485,-2.73 ,-326,-1.84 ,-159,-0.90 
084409,茨城県,稲敷郡,"36,063","35,913","71,976","30,466","2,808",187,"2,995",439,30,"3,464","2,743",102,"2,845",860,80,"3,785",-321,-0.44 ,-421,-0.58 ,100,0.14 
084425,茨城県,稲敷郡美浦村,"7,916","7,518","15,434","6,697",473,37,510,77,16,603,632,9,641,202,13,856,-253,-1.61 ,-125,-0.80 ,-128,-0.82 
084433,茨城県,稲敷郡阿見町,"23,704","23,883","47,587","20,378","2,149",128,"2,277",325,10,"2,612","1,875",86,"1,961",523,47,"2,531",81,0.17 ,-198,-0.42 ,279,0.59 
084476,茨城県,稲敷郡河内町,"4,443","4,512","8,955","3,391",186,22,208,37,4,249,236,7,243,135,20,398,-149,-1.64 ,-98,-1.08 ,-51,-0.56 
085201,茨城県,結城郡,"11,714","10,572","22,286","7,660",726,96,822,134,5,961,705,97,802,301,294,"1,397",-436,-1.92 ,-167,-0.73 ,-269,-1.18 
085219,茨城県,結城郡八千代町,"11,714","10,572","22,286","7,660",726,96,822,134,5,961,705,97,802,301,294,"1,397",-436,-1.92 ,-167,-0.73 ,-269,-1.18 
085405,茨城県,猿島郡,"17,255","16,608","33,863","12,749","1,057",181,"1,238",193,17,"1,448","1,053",100,"1,153",395,96,"1,644",-196,-0.58 ,-202,-0.59 ,6,0.02 
085421,茨城県,猿島郡五霞町,"4,356","4,257","8,613","3,215",222,15,237,37,0,274,270,6,276,108,17,401,-127,-1.45 ,-71,-0.81 ,-56,-0.64 
085464,茨城県,猿島郡境町,"12,899","12,351","25,250","9,534",835,166,"1,001",156,17,"1,174",783,94,877,287,79,"1,243",-69,-0.27 ,-131,-0.52 ,62,0.24 
085600,茨城県,北相馬郡,"8,066","8,263","16,329","7,076",398,399,797,40,2,839,777,31,808,217,26,"1,051",-212,-1.28 ,-177,-1.07 ,-35,-0.21 
085642,茨城県,北相馬郡利根町,"8,066","8,263","16,329","7,076",398,399,797,40,2,839,777,31,808,217,26,"1,051",-212,-1.28 ,-177,-1.07 ,-35,-0.21 
090000,栃木県,,"987,391","988,730","1,976,121","833,629","60,887","11,864","72,751","13,768",705,"87,224","66,850","4,470","71,320","21,980","3,541","96,841","-9,617",-0.48 ,"-8,212",-0.41 ,"-1,405",-0.07 
092011,栃木県,宇都宮市,"261,720","260,968","522,688","234,492","17,724","2,520","20,244","4,357",213,"24,814","17,953","1,596","19,549","4,788",727,"25,064",-250,-0.05 ,-431,-0.08 ,181,0.03 
092029,栃木県,足利市,"73,258","75,534","148,792","66,599","3,887",610,"4,497",815,85,"5,397","4,281",303,"4,584","2,012",417,"7,013","-1,616",-1.07 ,"-1,197",-0.80 ,-419,-0.28 
092037,栃木県,栃木市,"80,599","80,764","161,363","65,477","4,509",941,"5,450",983,39,"6,472","4,313",308,"4,621","2,042",473,"7,136",-664,-0.41 ,"-1,059",-0.65 ,395,0.24 
092045,栃木県,佐野市,"58,904","60,047","118,951","51,368","3,099",329,"3,428",777,32,"4,237","3,108",213,"3,321","1,511",249,"5,081",-844,-0.70 ,-734,-0.61 ,-110,-0.09 
092053,栃木県,鹿沼市,"48,500","49,259","97,759","39,108","2,139",195,"2,334",576,21,"2,931","2,285",161,"2,446","1,288",90,"3,824",-893,-0.91 ,-712,-0.72 ,-181,-0.18 
092061,栃木県,日光市,"40,311","42,327","82,638","36,493","1,792",295,"2,087",451,21,"2,559","2,322",124,"2,446","1,103",133,"3,682","-1,123",-1.34 ,-652,-0.78 ,-471,-0.56 
092088,栃木県,小山市,"85,068","82,412","167,480","72,038","6,690","4,555","11,245","1,302",106,"12,653","10,012",402,"10,414","1,595",574,"12,583",70,0.04 ,-293,-0.18 ,363,0.22 
092096,栃木県,真岡市,"40,812","39,981","80,793","31,035","2,398",318,"2,716",641,13,"3,370","2,247",228,"2,475",829,200,"3,504",-134,-0.17 ,-188,-0.23 ,54,0.07 
092100,栃木県,大田原市,"35,544","35,905","71,449","28,512","2,180",133,"2,313",469,11,"2,793","2,311",70,"2,381",817,54,"3,252",-459,-0.64 ,-348,-0.48 ,-111,-0.15 
092118,栃木県,矢板市,"16,081","16,451","32,532","13,096",825,52,877,171,18,"1,066","1,189",35,"1,224",378,30,"1,632",-566,-1.71 ,-207,-0.63 ,-359,-1.08 
092134,栃木県,那須塩原市,"58,666","58,987","117,653","49,039","3,713",379,"4,092",883,14,"4,989","3,644",249,"3,893","1,193",152,"5,238",-249,-0.21 ,-310,-0.26 ,61,0.05 
092142,栃木県,さくら市,"22,245","21,988","44,233","17,227","1,499",74,"1,573",348,20,"1,941","1,457",106,"1,563",484,39,"2,086",-145,-0.33 ,-136,-0.31 ,-9,-0.02 
092151,栃木県,那須烏山市,"13,285","13,369","26,654","10,575",507,86,593,140,5,738,729,83,812,411,22,"1,245",-507,-1.87 ,-271,-1.00 ,-236,-0.87 
092169,栃木県,下野市,"29,818","30,323","60,141","23,953","2,444",149,"2,593",435,8,"3,036","2,432",143,"2,575",569,74,"3,218",-182,-0.30 ,-134,-0.22 ,-48,-0.08 
093009,栃木県,河内郡,"15,974","15,258","31,232","11,691","1,167",36,"1,203",225,3,"1,431","1,141",88,"1,229",292,119,"1,640",-209,-0.66 ,-67,-0.21 ,-142,-0.45 
093017,栃木県,河内郡上三川町,"15,974","15,258","31,232","11,691","1,167",36,"1,203",225,3,"1,431","1,141",88,"1,229",292,119,"1,640",-209,-0.66 ,-67,-0.21 ,-142,-0.45 
093408,栃木県,芳賀郡,"32,048","31,737","63,785","23,675","1,553",83,"1,636",334,19,"1,989","1,706",76,"1,782",881,44,"2,707",-718,-1.11 ,-547,-0.85 ,-171,-0.27 
093424,栃木県,芳賀郡益子町,"11,600","11,574","23,174","8,721",487,32,519,115,11,645,615,23,638,285,13,936,-291,-1.24 ,-170,-0.72 ,-121,-0.52 
093432,栃木県,芳賀郡茂木町,"6,493","6,567","13,060","4,995",217,12,229,54,2,285,330,19,349,227,2,578,-293,-2.19 ,-173,-1.30 ,-120,-0.90 
093441,栃木県,芳賀郡市貝町,"6,040","5,776","11,816","4,444",401,18,419,64,2,485,388,7,395,155,23,573,-88,-0.74 ,-91,-0.76 ,3,0.03 
093459,栃木県,芳賀郡芳賀町,"7,915","7,820","15,735","5,515",448,21,469,101,4,574,373,27,400,214,6,620,-46,-0.29 ,-113,-0.72 ,67,0.42 
093602,栃木県,下都賀郡,"32,478","32,681","65,159","26,477","2,023",832,"2,855",428,15,"3,298","2,668",96,"2,764",698,76,"3,538",-240,-0.37 ,-270,-0.41 ,30,0.05 
093611,栃木県,下都賀郡壬生町,"19,650","19,876","39,526","15,911","1,241",146,"1,387",260,10,"1,657","1,266",47,"1,313",424,58,"1,795",-138,-0.35 ,-164,-0.41 ,26,0.07 
093645,栃木県,下都賀郡野木町,"12,828","12,805","25,633","10,566",782,686,"1,468",168,5,"1,641","1,402",49,"1,451",274,18,"1,743",-102,-0.40 ,-106,-0.41 ,4,0.02 
093807,栃木県,塩谷郡,"21,169","19,923","41,092","16,431","1,549",195,"1,744",287,32,"2,063","1,622",142,"1,764",473,24,"2,261",-198,-0.48 ,-186,-0.45 ,-12,-0.03 
093840,栃木県,塩谷郡塩谷町,"5,605","5,732","11,337","4,035",191,12,203,44,3,250,272,4,276,172,2,450,-200,-1.73 ,-128,-1.11 ,-72,-0.62 
093866,栃木県,塩谷郡高根沢町,"15,564","14,191","29,755","12,396","1,358",183,"1,541",243,29,"1,813","1,350",138,"1,488",301,22,"1,811",2,0.01 ,-58,-0.19 ,60,0.20 
094005,栃木県,那須郡,"20,911","20,816","41,727","16,343","1,189",82,"1,271",146,30,"1,447","1,430",47,"1,477",616,44,"2,137",-690,-1.63 ,-470,-1.11 ,-220,-0.52 
094072,栃木県,那須郡那須町,"12,553","12,735","25,288","10,276",886,71,957,91,29,"1,077",946,43,989,361,39,"1,389",-312,-1.22 ,-270,-1.05 ,-42,-0.16 
094111,栃木県,那須郡那珂川町,"8,358","8,081","16,439","6,067",303,11,314,55,1,370,484,4,488,255,5,748,-378,-2.25 ,-200,-1.19 ,-178,-1.06 
100005,群馬県,,"981,552","999,650","1,981,202","848,111","63,779","9,817","73,596","13,488",983,"88,067","64,481","4,809","69,290","23,041","5,118","97,449","-9,382",-0.47 ,"-9,553",-0.48 ,171,0.01 
102016,群馬県,前橋市,"165,190","172,312","337,502","148,670","10,273","1,880","12,153","2,416",161,"14,730","10,383",624,"11,007","3,692",755,"15,454",-724,-0.21 ,"-1,276",-0.38 ,552,0.16 
102024,群馬県,高崎市,"184,130","190,038","374,168","164,619","12,357","1,427","13,784","2,798",176,"16,758","12,096",571,"12,667","4,012",454,"17,133",-375,-0.10 ,"-1,214",-0.32 ,839,0.22 
102032,群馬県,桐生市,"53,955","58,077","112,032","49,867","2,361",555,"2,916",527,36,"3,479","3,084",226,"3,310","1,704",178,"5,192","-1,713",-1.51 ,"-1,177",-1.03 ,-536,-0.47 
102041,群馬県,伊勢崎市,"107,312","106,316","213,628","89,733","7,992","1,254","9,246","1,689",150,"11,085","7,015",520,"7,535","2,097",790,"10,422",663,0.31 ,-408,-0.19 ,"1,071",0.50 
102059,群馬県,太田市,"114,409","110,226","224,635","95,983","8,629","1,229","9,858","1,846",139,"11,843","7,775",773,"8,548","2,298",936,"11,782",61,0.03 ,-452,-0.20 ,513,0.23 
102067,群馬県,沼田市,"23,438","24,732","48,170","20,524","1,028",164,"1,192",259,12,"1,463","1,384",79,"1,463",709,133,"2,305",-842,-1.72 ,-450,-0.92 ,-392,-0.80 
102075,群馬県,館林市,"38,253","38,001","76,254","32,972","2,357",370,"2,727",448,63,"3,238","2,369",164,"2,533",871,201,"3,605",-367,-0.48 ,-423,-0.55 ,56,0.07 
102083,群馬県,渋川市,"38,091","39,747","77,838","32,171","1,766",153,"1,919",423,37,"2,379","2,247",91,"2,338","1,093",83,"3,514","-1,135",-1.44 ,-670,-0.85 ,-465,-0.59 
102091,群馬県,藤岡市,"32,237","33,450","65,687","27,414","1,717",118,"1,835",357,11,"2,203","1,786",67,"1,853",792,94,"2,739",-536,-0.81 ,-435,-0.66 ,-101,-0.15 
102105,群馬県,富岡市,"24,115","24,795","48,910","20,111","1,187",140,"1,327",264,6,"1,597","1,312",98,"1,410",678,61,"2,149",-552,-1.12 ,-414,-0.84 ,-138,-0.28 
102113,群馬県,安中市,"28,619","29,520","58,139","24,602","1,115",118,"1,233",279,13,"1,525","1,356",81,"1,437",852,47,"2,336",-811,-1.38 ,-573,-0.97 ,-238,-0.40 
102121,群馬県,みどり市,"25,174","25,623","50,797","20,664","1,503",105,"1,608",336,12,"1,956","1,704",70,"1,774",569,65,"2,408",-452,-0.88 ,-233,-0.45 ,-219,-0.43 
103403,群馬県,北群馬郡,"18,019","18,164","36,183","13,851","1,829",56,"1,885",327,19,"2,231","1,596",32,"1,628",347,31,"2,006",225,0.63 ,-20,-0.06 ,245,0.68 
103446,群馬県,北群馬郡榛東村,"7,503","7,233","14,736","5,828",867,16,883,117,12,"1,012",848,7,855,165,19,"1,039",-27,-0.18 ,-48,-0.33 ,21,0.14 
103454,群馬県,北群馬郡吉岡町,"10,516","10,931","21,447","8,023",962,40,"1,002",210,7,"1,219",748,25,773,182,12,967,252,1.19 ,28,0.13 ,224,1.06 
103608,群馬県,多野郡,"1,487","1,555","3,042","1,543",86,3,89,11,0,100,121,3,124,77,1,202,-102,-3.24 ,-66,-2.10 ,-36,-1.15 
103667,群馬県,多野郡上野村,601,589,"1,190",583,45,2,47,9,0,56,58,2,60,28,1,89,-33,-2.70 ,-19,-1.55 ,-14,-1.14 
103675,群馬県,多野郡神流町,886,966,"1,852",960,41,1,42,2,0,44,63,1,64,49,0,113,-69,-3.59 ,-47,-2.45 ,-22,-1.15 
103802,群馬県,甘楽郡,"11,052","11,433","22,485","9,301",583,33,616,92,1,709,619,26,645,376,6,"1,027",-318,-1.39 ,-284,-1.25 ,-34,-0.15 
103829,群馬県,甘楽郡下仁田町,"3,657","3,749","7,406","3,313",116,12,128,15,0,143,190,8,198,150,2,350,-207,-2.72 ,-135,-1.77 ,-72,-0.95 
103837,群馬県,甘楽郡南牧村,872,"1,005","1,877","1,011",33,0,33,2,0,35,29,0,29,64,0,93,-58,-3.00 ,-62,-3.20 ,4,0.21 
103845,群馬県,甘楽郡甘楽町,"6,523","6,679","13,202","4,977",434,21,455,75,1,531,400,18,418,162,4,584,-53,-0.40 ,-87,-0.66 ,34,0.26 
104205,群馬県,吾妻郡,"27,229","28,031","55,260","23,461","1,725",728,"2,453",270,38,"2,761","2,221",548,"2,769",873,167,"3,809","-1,048",-1.86 ,-603,-1.07 ,-445,-0.79 
104213,群馬県,吾妻郡中之条町,"7,866","8,296","16,162","6,774",393,226,619,91,5,715,692,51,743,276,39,"1,058",-343,-2.08 ,-185,-1.12 ,-158,-0.96 
104248,群馬県,吾妻郡長野原町,"2,773","2,822","5,595","2,470",236,15,251,19,5,275,282,23,305,83,14,402,-127,-2.22 ,-64,-1.12 ,-63,-1.10 
104256,群馬県,吾妻郡嬬恋村,"4,824","4,745","9,569","3,805",313,339,652,62,9,723,328,334,662,138,54,854,-131,-1.35 ,-76,-0.78 ,-55,-0.57 
104264,群馬県,吾妻郡草津町,"3,161","3,258","6,419","3,395",397,126,523,27,5,555,408,93,501,97,36,634,-79,-1.22 ,-70,-1.08 ,-9,-0.14 
104281,群馬県,吾妻郡高山村,"1,811","1,819","3,630","1,389",98,1,99,23,2,124,96,3,99,54,6,159,-35,-0.95 ,-31,-0.85 ,-4,-0.11 
104299,群馬県,吾妻郡東吾妻町,"6,794","7,091","13,885","5,628",288,21,309,48,12,369,415,44,459,225,18,702,-333,-2.34 ,-177,-1.24 ,-156,-1.10 
104400,群馬県,利根郡,"16,634","17,507","34,141","13,486",819,381,"1,200",166,6,"1,372","1,062",156,"1,218",564,221,"2,003",-631,-1.81 ,-398,-1.14 ,-233,-0.67 
104434,群馬県,利根郡片品村,"2,165","2,277","4,442","1,660",77,18,95,18,0,113,142,12,154,71,0,225,-112,-2.46 ,-53,-1.16 ,-59,-1.30 
104442,群馬県,利根郡川場村,"1,575","1,727","3,302","1,089",72,9,81,15,0,96,63,2,65,50,0,115,-19,-0.57 ,-35,-1.05 ,16,0.48 
104485,群馬県,利根郡昭和村,"3,679","3,681","7,360","2,688",196,175,371,51,5,427,208,39,247,107,163,517,-90,-1.21 ,-56,-0.75 ,-34,-0.46 
104493,群馬県,利根郡みなかみ町,"9,215","9,822","19,037","8,049",474,179,653,82,1,736,649,103,752,336,58,"1,146",-410,-2.11 ,-254,-1.31 ,-156,-0.80 
104604,群馬県,佐波郡,"18,047","18,442","36,489","15,281","1,370",221,"1,591",251,30,"1,872","1,486",96,"1,582",311,138,"2,031",-159,-0.43 ,-60,-0.16 ,-99,-0.27 
104647,群馬県,佐波郡玉村町,"18,047","18,442","36,489","15,281","1,370",221,"1,591",251,30,"1,872","1,486",96,"1,582",311,138,"2,031",-159,-0.43 ,-60,-0.16 ,-99,-0.27 
105201,群馬県,邑楽郡,"54,161","51,681","105,842","43,858","5,082",882,"5,964",729,73,"6,766","4,865",584,"5,449","1,126",757,"7,332",-566,-0.53 ,-397,-0.37 ,-169,-0.16 
105210,群馬県,邑楽郡板倉町,"7,371","7,290","14,661","5,594",387,60,447,51,8,506,413,34,447,223,15,685,-179,-1.21 ,-172,-1.16 ,-7,-0.05 
105228,群馬県,邑楽郡明和町,"5,685","5,628","11,313","4,264",371,42,413,71,3,487,361,20,381,134,46,561,-74,-0.65 ,-63,-0.55 ,-11,-0.10 
105236,群馬県,邑楽郡千代田町,"5,772","5,640","11,412","4,447",403,45,448,68,3,519,397,30,427,144,34,605,-86,-0.75 ,-76,-0.66 ,-10,-0.09 
105244,群馬県,邑楽郡大泉町,"21,833","19,952","41,785","19,293","3,051",670,"3,721",408,51,"4,180","2,885",454,"3,339",362,570,"4,271",-91,-0.22 ,46,0.11 ,-137,-0.33 
105252,群馬県,邑楽郡邑楽町,"13,500","13,171","26,671","10,260",870,65,935,131,8,"1,074",809,46,855,263,92,"1,210",-136,-0.51 ,-132,-0.49 ,-4,-0.01 
110001,埼玉県,,"3,692,814","3,684,474","7,377,288","3,306,139","333,567","29,597","363,164","52,871","5,314","421,349","307,806","16,373","324,179","68,133","14,760","407,072","14,277",0.19 ,"-15,262",-0.21 ,"29,539",0.40 
111007,埼玉県,さいたま市,"648,352","653,904","1,302,256","590,645","77,089","5,622","82,711","10,379",688,"93,778","68,089","3,266","71,355","10,770","1,413","83,538","10,240",0.79 ,-391,-0.03 ,"10,631",0.82 
111015,埼玉県,さいたま市西区,"44,512","45,342","89,854","39,232","4,916",160,"5,076",731,43,"5,850","3,555",150,"3,705",820,55,"4,580","1,270",1.43 ,-89,-0.10 ,"1,359",1.53 
111023,埼玉県,さいたま市北区,"73,350","73,660","147,010","67,040","8,929",446,"9,375","1,104",66,"10,545","8,524",374,"8,898","1,195",91,"10,184",361,0.25 ,-91,-0.06 ,452,0.31 
111031,埼玉県,さいたま市大宮区,"58,150","59,032","117,182","56,252","7,823",681,"8,504",975,67,"9,546","7,803",343,"8,146","1,019",146,"9,311",235,0.20 ,-44,-0.04 ,279,0.24 
111040,埼玉県,さいたま市見沼区,"80,757","82,085","162,842","72,910","7,767",528,"8,295","1,054",102,"9,451","6,722",306,"7,028","1,480",147,"8,655",796,0.49 ,-426,-0.26 ,"1,222",0.75 
111058,埼玉県,さいたま市中央区,"50,192","50,753","100,945","47,022","7,121",388,"7,509",872,58,"8,439","6,354",239,"6,593",786,108,"7,487",952,0.95 ,86,0.09 ,866,0.87 
111066,埼玉県,さいたま市桜区,"48,701","47,309","96,010","45,365","5,435",705,"6,140",691,49,"6,880","5,476",351,"5,827",774,199,"6,800",80,0.08 ,-83,-0.09 ,163,0.17 
111074,埼玉県,さいたま市浦和区,"78,877","83,220","162,097","73,312","10,472",983,"11,455","1,389",94,"12,938","9,051",578,"9,629","1,194",130,"10,953","1,985",1.24 ,195,0.12 ,"1,790",1.12 
111082,埼玉県,さいたま市南区,"95,122","93,732","188,854","86,519","12,348","1,115","13,463","1,816",98,"15,377","11,088",512,"11,600","1,316",297,"13,213","2,164",1.16 ,500,0.27 ,"1,664",0.89 
111091,埼玉県,さいたま市緑区,"62,104","63,190","125,294","52,954","7,584",325,"7,909","1,064",57,"9,030","5,635",278,"5,913",948,61,"6,922","2,108",1.71 ,116,0.09 ,"1,992",1.62 
111104,埼玉県,さいたま市岩槻区,"56,587","55,581","112,168","50,039","4,694",291,"4,985",683,54,"5,722","3,881",135,"4,016","1,238",179,"5,433",289,0.26 ,-555,-0.50 ,844,0.75 
112011,埼玉県,川越市,"176,732","176,383","353,115","158,032","13,876","1,625","15,501","2,545",780,"18,826","12,710",785,"13,495","3,286","1,363","18,144",682,0.19 ,-741,-0.21 ,"1,423",0.40 
112020,埼玉県,熊谷市,"98,859","98,872","197,731","86,455","7,040",528,"7,568","1,253",44,"8,865","7,437",255,"7,692","2,200",94,"9,986","-1,121",-0.56 ,-947,-0.48 ,-174,-0.09 
112038,埼玉県,川口市,"306,202","297,636","603,838","285,043","29,486","3,956","33,442","4,839","1,025","39,306","23,602","1,852","25,454","5,291","4,773","35,518","3,788",0.63 ,-452,-0.08 ,"4,240",0.71 
112062,埼玉県,行田市,"40,448","40,976","81,424","34,670","2,356",254,"2,610",444,30,"3,084","2,534",132,"2,666",959,86,"3,711",-627,-0.76 ,-515,-0.63 ,-112,-0.14 
112071,埼玉県,秩父市,"30,751","32,144","62,895","26,384","1,152",86,"1,238",368,30,"1,636","1,465",61,"1,526",904,31,"2,461",-825,-1.29 ,-536,-0.84 ,-289,-0.45 
112089,埼玉県,所沢市,"170,699","173,621","344,320","159,629","14,389","1,308","15,697","2,326",69,"18,092","13,583",807,"14,390","3,033",314,"17,737",355,0.10 ,-707,-0.21 ,"1,062",0.31 
112097,埼玉県,飯能市,"39,881","39,827","79,708","34,869","2,540",195,"2,735",481,35,"3,251","2,568",132,"2,700",864,49,"3,613",-362,-0.45 ,-383,-0.48 ,21,0.03 
112101,埼玉県,加須市,"56,963","56,358","113,321","46,780","3,679",300,"3,979",674,46,"4,699","3,533",316,"3,849","1,198",85,"5,132",-433,-0.38 ,-524,-0.46 ,91,0.08 
112119,埼玉県,本庄市,"39,072","39,225","78,297","34,140","2,931",182,"3,113",538,21,"3,672","2,851",156,"3,007",940,135,"4,082",-410,-0.52 ,-402,-0.51 ,-8,-0.01 
112127,埼玉県,東松山市,"45,369","44,921","90,290","39,910","3,594",348,"3,942",633,95,"4,670","3,299",234,"3,533",864,171,"4,568",102,0.11 ,-231,-0.26 ,333,0.37 
112143,埼玉県,春日部市,"116,528","118,070","234,598","105,575","7,609",655,"8,264","1,405",93,"9,762","7,842",494,"8,336","2,328",216,"10,880","-1,118",-0.47 ,-923,-0.39 ,-195,-0.08 
112151,埼玉県,狭山市,"76,122","75,539","151,661","68,798","5,681",372,"6,053",922,32,"7,007","5,929",232,"6,161","1,556",116,"7,833",-826,-0.54 ,-634,-0.42 ,-192,-0.13 
112160,埼玉県,羽生市,"27,639","27,473","55,112","22,982","1,851",296,"2,147",353,38,"2,538","1,743",145,"1,888",615,166,"2,669",-131,-0.24 ,-262,-0.47 ,131,0.24 
112178,埼玉県,鴻巣市,"58,842","59,903","118,745","49,746","4,220",245,"4,465",707,42,"5,214","4,047",183,"4,230","1,109",159,"5,498",-284,-0.24 ,-402,-0.34 ,118,0.10 
112186,埼玉県,深谷市,"71,855","71,820","143,675","59,315","4,070",368,"4,438",969,93,"5,500","4,174",248,"4,422","1,536",242,"6,200",-700,-0.48 ,-567,-0.39 ,-133,-0.09 
112194,埼玉県,上尾市,"113,432","115,087","228,519","100,839","8,861",600,"9,461","1,506",80,"11,047","8,372",361,"8,733","2,029",246,"11,008",39,0.02 ,-523,-0.23 ,562,0.25 
112216,埼玉県,草加市,"125,879","122,609","248,488","116,123","11,363",862,"12,225","1,808",71,"14,104","10,581",519,"11,100","2,126",381,"13,607",497,0.20 ,-318,-0.13 ,815,0.33 
112224,埼玉県,越谷市,"170,571","172,374","342,945","153,166","14,212",905,"15,117","2,682",179,"17,978","12,004",571,"12,575","2,902",418,"15,895","2,083",0.61 ,-220,-0.06 ,"2,303",0.68 
112232,埼玉県,蕨市,"38,194","37,067","75,261","38,973","6,294",899,"7,193",544,96,"7,833","5,739",253,"5,992",679,477,"7,148",685,0.92 ,-135,-0.18 ,820,1.10 
112241,埼玉県,戸田市,"71,563","68,053","139,616","64,874","8,934","1,097","10,031","1,420",41,"11,492","8,835",396,"9,231",884,499,"10,614",878,0.63 ,536,0.39 ,342,0.25 
112259,埼玉県,入間市,"73,709","74,733","148,442","65,314","5,109",327,"5,436",894,26,"6,356","4,967",196,"5,163","1,341",133,"6,637",-281,-0.19 ,-447,-0.30 ,166,0.11 
112275,埼玉県,朝霞市,"70,670","69,334","140,004","65,225","9,108",652,"9,760","1,401",78,"11,239","8,203",390,"8,593",993,91,"9,677","1,562",1.13 ,408,0.29 ,"1,154",0.83 
112283,埼玉県,志木市,"37,892","38,411","76,303","34,591","3,912",366,"4,278",684,15,"4,977","3,700",256,"3,956",646,128,"4,730",247,0.32 ,38,0.05 ,209,0.27 
112291,埼玉県,和光市,"42,620","40,165","82,785","41,049","7,426",561,"7,987",810,93,"8,890","6,843",394,"7,237",528,64,"7,829","1,061",1.30 ,282,0.35 ,779,0.95 
112305,埼玉県,新座市,"82,640","82,696","165,336","74,398","7,239",719,"7,958","1,241",48,"9,247","7,353",411,"7,764","1,398",235,"9,397",-150,-0.09 ,-157,-0.09 ,7,0.00 
112313,埼玉県,桶川市,"37,445","37,963","75,408","32,554","2,975",158,"3,133",459,46,"3,638","2,534",177,"2,711",721,32,"3,464",174,0.23 ,-262,-0.35 ,436,0.58 
112321,埼玉県,久喜市,"76,759","76,950","153,709","65,987","5,347",418,"5,765",891,80,"6,736","5,129",324,"5,453","1,540",150,"7,143",-407,-0.26 ,-649,-0.42 ,242,0.16 
112330,埼玉県,北本市,"33,180","33,488","66,668","29,074","2,099",141,"2,240",343,32,"2,615","2,217",116,"2,333",657,41,"3,031",-416,-0.62 ,-314,-0.47 ,-102,-0.15 
112348,埼玉県,八潮市,"47,211","43,665","90,876","42,487","6,149",379,"6,528",832,86,"7,446","4,307",210,"4,517",707,254,"5,478","1,968",2.21 ,125,0.14 ,"1,843",2.07 
