令和2年1月1日住民基本台帳人口・世帯数、令和元年（平成31年1月1日から令和元年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,令和2年,,,,令和元年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
121053,千葉県,千葉市緑区,"63,925","65,742","129,667","54,789","5,588",268,"5,856",998,33,"6,887","4,961",178,"5,139","1,109",79,"6,327",560,0.43 ,-111,-0.09 ,671,0.52 
121061,千葉県,千葉市美浜区,"72,679","76,672","149,351","67,704","7,028","1,332","8,360",792,36,"9,188","6,231",610,"6,841","1,107",319,"8,267",921,0.62 ,-315,-0.21 ,"1,236",0.83 
122025,千葉県,銚子市,"29,246","31,081","60,327","27,220","1,156",510,"1,666",207,40,"1,913","1,766",267,"2,033","1,009",228,"3,270","-1,357",-2.20 ,-802,-1.30 ,-555,-0.90 
122033,千葉県,市川市,"248,188","242,004","490,192","246,638","30,389","2,880","33,269","4,088",206,"37,563","28,292","1,751","30,043","3,736","1,128","34,907","2,656",0.54 ,352,0.07 ,"2,304",0.47 
122041,千葉県,船橋市,"321,161","321,777","642,938","305,583","31,888","3,147","35,035","4,617",412,"40,064","28,506","1,478","29,984","5,379","1,361","36,724","3,340",0.52 ,-762,-0.12 ,"4,102",0.64 
122050,千葉県,館山市,"22,284","23,877","46,161","23,057","1,755",129,"1,884",199,23,"2,106","1,925",38,"1,963",731,26,"2,720",-614,-1.31 ,-532,-1.14 ,-82,-0.18 
122068,千葉県,木更津市,"68,357","67,260","135,617","62,400","5,825",519,"6,344",949,75,"7,368","5,178",342,"5,520","1,380",169,"7,069",299,0.22 ,-431,-0.32 ,730,0.54 
122076,千葉県,松戸市,"248,158","250,315","498,473","240,518","23,258","3,572","26,830","3,584",198,"30,612","22,620","1,367","23,987","4,569",154,"28,710","1,902",0.38 ,-985,-0.20 ,"2,887",0.58 
122084,千葉県,野田市,"77,711","76,662","154,373","68,859","5,005",502,"5,507",794,142,"6,443","4,600",315,"4,915","1,646",236,"6,797",-354,-0.23 ,-852,-0.55 ,498,0.32 
122106,千葉県,茂原市,"44,122","45,006","89,128","40,747","3,004",855,"3,859",464,62,"4,385","3,683",74,"3,757","1,177",74,"5,008",-623,-0.69 ,-713,-0.79 ,90,0.10 
122114,千葉県,成田市,"66,567","66,168","132,735","62,908","7,513","3,617","11,130",939,13,"12,082","10,763",397,"11,160","1,157",486,"12,803",-721,-0.54 ,-218,-0.16 ,-503,-0.38 
122122,千葉県,佐倉市,"86,321","88,724","175,045","78,068","5,625","1,272","6,897",915,76,"7,888","6,244",524,"6,768","1,788",120,"8,676",-788,-0.45 ,-873,-0.50 ,85,0.05 
122131,千葉県,東金市,"29,284","29,200","58,484","26,935","2,577",427,"3,004",305,45,"3,354","2,778",188,"2,966",684,260,"3,910",-556,-0.94 ,-379,-0.64 ,-177,-0.30 
122157,千葉県,旭市,"32,257","33,048","65,305","26,310","1,666",210,"1,876",393,26,"2,295","1,613",150,"1,763",837,200,"2,800",-505,-0.77 ,-444,-0.67 ,-61,-0.09 
122165,千葉県,習志野市,"86,683","87,202","173,885","80,447","9,514",885,"10,399","1,416",69,"11,884","8,983",595,"9,578","1,363",263,"11,204",680,0.39 ,53,0.03 ,627,0.36 
122173,千葉県,柏市,"210,465","214,455","424,920","193,327","21,425","2,978","24,403","3,122",234,"27,759","17,566","1,053","18,619","3,641",607,"22,867","4,892",1.16 ,-519,-0.12 ,"5,411",1.29 
122181,千葉県,勝浦市,"8,670","8,552","17,222","8,621",653,43,696,46,7,749,764,40,804,317,11,"1,132",-383,-2.18 ,-271,-1.54 ,-112,-0.64 
122190,千葉県,市原市,"141,836","133,549","275,385","127,233","8,321","1,182","9,503","1,728",176,"11,407","9,007",545,"9,552","2,912",297,"12,761","-1,354",-0.49 ,"-1,184",-0.43 ,-170,-0.06 
122203,千葉県,流山市,"96,590","98,886","195,476","85,344","12,045",672,"12,717","2,029",80,"14,826","7,694",513,"8,207","1,531",146,"9,884","4,942",2.59 ,498,0.26 ,"4,444",2.33 
122211,千葉県,八千代市,"98,763","101,023","199,786","89,887","9,390","1,126","10,516","1,428",96,"12,040","8,281",666,"8,947","1,718",447,"11,112",928,0.47 ,-290,-0.15 ,"1,218",0.61 
122220,千葉県,我孫子市,"64,895","67,288","132,183","59,527","4,887","1,309","6,196",738,32,"6,966","5,259",322,"5,581","1,264",154,"6,999",-33,-0.02 ,-526,-0.40 ,493,0.37 
122238,千葉県,鴨川市,"15,684","16,989","32,673","16,165","1,148",304,"1,452",173,17,"1,642","1,338",71,"1,409",582,56,"2,047",-405,-1.22 ,-409,-1.24 ,4,0.01 
122246,千葉県,鎌ケ谷市,"54,342","55,612","109,954","49,797","4,740","1,615","6,355",698,32,"7,085","5,742",201,"5,943","1,071",89,"7,103",-18,-0.02 ,-373,-0.34 ,355,0.32 
122254,千葉県,君津市,"42,846","41,039","83,885","38,935","2,588",223,"2,811",476,15,"3,302","3,102",133,"3,235",935,58,"4,228",-926,-1.09 ,-459,-0.54 ,-467,-0.55 
122262,千葉県,富津市,"22,426","21,643","44,069","20,085","1,294",74,"1,368",166,20,"1,554","1,518",51,"1,569",690,24,"2,283",-729,-1.63 ,-524,-1.17 ,-205,-0.46 
122271,千葉県,浦安市,"83,186","86,983","170,169","81,439","10,266","1,199","11,465","1,229",94,"12,788","9,867","1,054","10,921",973,168,"12,062",726,0.43 ,256,0.15 ,470,0.28 
122289,千葉県,四街道市,"47,447","47,396","94,843","41,539","4,078","1,579","5,657",724,32,"6,413","4,511",142,"4,653",821,123,"5,597",816,0.87 ,-97,-0.10 ,913,0.97 
122297,千葉県,袖ケ浦市,"32,568","31,780","64,348","27,640","2,954",199,"3,153",474,14,"3,641","2,144",126,"2,270",631,68,"2,969",672,1.06 ,-157,-0.25 ,829,1.30 
122301,千葉県,八街市,"35,552","33,957","69,509","31,848","2,196","1,676","3,872",332,62,"4,266","3,876",156,"4,032",855,213,"5,100",-834,-1.19 ,-523,-0.74 ,-311,-0.44 
122319,千葉県,印西市,"51,366","52,147","103,513","41,531","5,778","1,429","7,207",827,81,"8,115","4,678",360,"5,038",762,101,"5,901","2,214",2.19 ,65,0.06 ,"2,149",2.12 
122327,千葉県,白井市,"31,674","31,650","63,324","25,950","2,033",724,"2,757",382,46,"3,185","2,826",165,"2,991",513,80,"3,584",-399,-0.63 ,-131,-0.21 ,-268,-0.42 
122335,千葉県,富里市,"25,715","24,530","50,245","23,744","2,574",948,"3,522",308,22,"3,852","2,937",259,"3,196",490,122,"3,808",44,0.09 ,-182,-0.36 ,226,0.45 
122343,千葉県,南房総市,"18,085","19,599","37,684","17,192",884,110,994,88,11,"1,093",955,60,"1,015",738,57,"1,810",-717,-1.87 ,-650,-1.69 ,-67,-0.17 
122351,千葉県,匝瑳市,"17,932","18,189","36,121","14,635",714,74,788,169,19,976,846,45,891,561,45,"1,497",-521,-1.42 ,-392,-1.07 ,-129,-0.35 
122360,千葉県,香取市,"37,614","37,924","75,538","31,128","1,529",280,"1,809",311,31,"2,151","2,083",90,"2,173","1,224",121,"3,518","-1,367",-1.78 ,-913,-1.19 ,-454,-0.59 
122378,千葉県,山武市,"25,826","25,350","51,176","22,388","1,330",411,"1,741",199,25,"1,965","1,789",72,"1,861",762,101,"2,724",-759,-1.46 ,-563,-1.08 ,-196,-0.38 
122386,千葉県,いすみ市,"18,576","19,089","37,665","16,924",940,287,"1,227",158,18,"1,403","1,224",53,"1,277",650,53,"1,980",-577,-1.51 ,-492,-1.29 ,-85,-0.22 
122394,千葉県,大網白里市,"24,191","25,009","49,200","21,611","1,652",139,"1,791",248,25,"2,064","1,759",95,"1,854",591,39,"2,484",-420,-0.85 ,-343,-0.69 ,-77,-0.16 
123200,千葉県,印旛郡,"20,332","20,880","41,212","18,852","1,722",434,"2,156",178,17,"2,351","2,155",78,"2,233",451,58,"2,742",-391,-0.94 ,-273,-0.66 ,-118,-0.28 
123226,千葉県,印旛郡酒々井町,"10,268","10,455","20,723","9,826","1,067",397,"1,464",105,9,"1,578","1,385",58,"1,443",206,36,"1,685",-107,-0.51 ,-101,-0.48 ,-6,-0.03 
123293,千葉県,印旛郡栄町,"10,064","10,425","20,489","9,026",655,37,692,73,8,773,770,20,790,245,22,"1,057",-284,-1.37 ,-172,-0.83 ,-112,-0.54 
123404,千葉県,香取郡,"17,323","17,085","34,408","13,657",908,144,"1,052",150,10,"1,212",930,159,"1,089",562,73,"1,724",-512,-1.47 ,-412,-1.18 ,-100,-0.29 
123421,千葉県,香取郡神崎町,"3,074","2,950","6,024","2,483",176,30,206,32,7,245,194,12,206,119,19,344,-99,-1.62 ,-87,-1.42 ,-12,-0.20 
123471,千葉県,香取郡多古町,"7,326","7,218","14,544","5,979",455,67,522,55,0,577,412,106,518,211,13,742,-165,-1.12 ,-156,-1.06 ,-9,-0.06 
123498,千葉県,香取郡東庄町,"6,923","6,917","13,840","5,195",277,47,324,63,3,390,324,41,365,232,41,638,-248,-1.76 ,-169,-1.20 ,-79,-0.56 
124001,千葉県,山武郡,"23,099","23,423","46,522","19,889","1,206",155,"1,361",177,34,"1,572","1,310",93,"1,403",719,103,"2,225",-653,-1.38 ,-542,-1.15 ,-111,-0.24 
124036,千葉県,山武郡九十九里町,"7,798","7,882","15,680","7,122",389,62,451,49,18,518,494,41,535,256,54,845,-327,-2.04 ,-207,-1.29 ,-120,-0.75 
124095,千葉県,山武郡芝山町,"3,675","3,580","7,255","3,010",239,54,293,26,11,330,250,20,270,87,25,382,-52,-0.71 ,-61,-0.83 ,9,0.12 
124109,千葉県,山武郡横芝光町,"11,626","11,961","23,587","9,757",578,39,617,102,5,724,566,32,598,376,24,998,-274,-1.15 ,-274,-1.15 ,0,0.00 
124206,千葉県,長生郡,"29,608","29,894","59,502","25,429","1,790","1,073","2,863",225,52,"3,140","2,996",119,"3,115",929,69,"4,113",-973,-1.61 ,-704,-1.16 ,-269,-0.44 
124214,千葉県,長生郡一宮町,"6,178","6,302","12,480","5,487",562,956,"1,518",62,16,"1,596","1,365",35,"1,400",183,23,"1,606",-10,-0.08 ,-121,-0.97 ,111,0.89 
124222,千葉県,長生郡睦沢町,"3,399","3,565","6,964","2,763",187,14,201,33,2,236,199,16,215,123,7,345,-109,-1.54 ,-90,-1.27 ,-19,-0.27 
124231,千葉県,長生郡長生村,"7,028","7,105","14,133","6,062",436,9,445,53,8,506,568,22,590,189,6,785,-279,-1.94 ,-136,-0.94 ,-143,-0.99 
124249,千葉県,長生郡白子町,"5,623","5,559","11,182","4,927",276,82,358,34,8,400,380,22,402,175,24,601,-201,-1.77 ,-141,-1.24 ,-60,-0.53 
124265,千葉県,長生郡長柄町,"3,496","3,384","6,880","2,969",183,8,191,20,16,227,290,20,310,106,9,425,-198,-2.80 ,-86,-1.22 ,-112,-1.58 
124273,千葉県,長生郡長南町,"3,884","3,979","7,863","3,221",146,4,150,23,2,175,194,4,198,153,0,351,-176,-2.19 ,-130,-1.62 ,-46,-0.57 
124401,千葉県,夷隅郡,"7,922","8,488","16,410","7,512",481,36,517,41,13,571,502,19,521,322,7,850,-279,-1.67 ,-281,-1.68 ,2,0.01 
124419,千葉県,夷隅郡大多喜町,"4,387","4,593","8,980","3,819",247,10,257,18,6,281,269,9,278,181,3,462,-181,-1.98 ,-163,-1.78 ,-18,-0.20 
124435,千葉県,夷隅郡御宿町,"3,535","3,895","7,430","3,693",234,26,260,23,7,290,233,10,243,141,4,388,-98,-1.30 ,-118,-1.57 ,20,0.27 
124605,千葉県,安房郡,"3,687","3,964","7,651","3,621",179,17,196,20,3,219,286,9,295,148,4,447,-228,-2.89 ,-128,-1.62 ,-100,-1.27 
124630,千葉県,安房郡鋸南町,"3,687","3,964","7,651","3,621",179,17,196,20,3,219,286,9,295,148,4,447,-228,-2.89 ,-128,-1.62 ,-100,-1.27 
130001,東京都,,"6,805,301","7,029,624","13,834,925","7,298,690","923,359","131,680","1,055,039","105,561","12,460","1,173,060","843,506","73,661","917,167","121,811","39,889","1,078,867","94,193",0.69 ,"-16,250",-0.12 ,"110,443",0.80 
131016,東京都,千代田区,"33,108","32,834","65,942","37,152","8,113","1,265","9,378",650,85,"10,113","6,460",716,"7,176",388,242,"7,806","2,307",3.63 ,262,0.41 ,"2,045",3.21 
131024,東京都,中央区,"80,147","88,214","168,361","94,807","17,413","2,773","20,186","2,088",206,"22,480","13,424","1,737","15,161",936,524,"16,621","5,859",3.61 ,"1,152",0.71 ,"4,707",2.90 
131032,東京都,港区,"122,925","137,454","260,379","147,693","22,108","6,315","28,423","2,919",296,"31,638","21,305","4,224","25,529","1,601","1,555","28,685","2,953",1.15 ,"1,318",0.51 ,"1,635",0.64 
131041,東京都,新宿区,"174,624","173,828","348,452","221,720","36,308","12,558","48,866","2,516",616,"51,998","38,314","4,348","42,662","2,737","4,309","49,708","2,290",0.66 ,-221,-0.06 ,"2,511",0.73 
131059,東京都,文京区,"107,615","118,499","226,114","123,849","20,748","3,808","24,556","2,044",193,"26,793","17,353","2,357","19,710","1,685",773,"22,168","4,625",2.09 ,359,0.16 ,"4,266",1.93 
131067,東京都,台東区,"103,599","98,832","202,431","121,489","18,792","3,092","21,884","1,634",440,"23,958","16,514","1,077","17,591","1,957","1,271","20,819","3,139",1.58 ,-323,-0.16 ,"3,462",1.74 
131075,東京都,墨田区,"136,043","138,853","274,896","153,656","21,683","2,238","23,921","2,434",454,"26,809","19,324","1,160","20,484","2,474",814,"23,772","3,037",1.12 ,-40,-0.01 ,"3,077",1.13 
131083,東京都,江東区,"257,141","264,694","521,835","270,818","33,410","5,277","38,687","4,334",366,"43,387","30,992","3,176","34,168","4,188","1,675","40,031","3,356",0.65 ,146,0.03 ,"3,210",0.62 
131091,東京都,品川区,"197,050","204,654","401,704","225,190","32,713","3,196","35,909","3,810",374,"40,093","26,853","2,223","29,076","3,227",786,"33,089","7,004",1.77 ,583,0.15 ,"6,421",1.63 
131105,東京都,目黒区,"133,145","148,329","281,474","158,223","23,533","3,070","26,603","2,456",390,"29,449","22,522","2,305","24,827","1,991",499,"27,317","2,132",0.76 ,465,0.17 ,"1,667",0.60 
131113,東京都,大田区,"364,571","369,922","734,493","396,961","46,710","5,632","52,342","5,503",212,"58,057","41,394","4,477","45,871","6,608",619,"53,098","4,959",0.68 ,"-1,105",-0.15 ,"6,064",0.83 
131121,東京都,世田谷区,"434,897","482,589","917,486","487,174","62,096","7,546","69,642","6,965",881,"77,488","55,044","5,580","60,624","7,013","1,272","68,909","8,579",0.94 ,-48,-0.01 ,"8,627",0.95 
131130,東京都,渋谷区,"110,178","119,493","229,671","139,725","22,123","3,086","25,209","2,063",130,"27,402","19,567","2,271","21,838","1,624",863,"24,325","3,077",1.36 ,439,0.19 ,"2,638",1.16 
131148,東京都,中野区,"169,099","166,135","335,234","207,909","33,290","4,931","38,221","2,462",376,"41,059","30,129","3,644","33,773","2,818",892,"37,483","3,576",1.08 ,-356,-0.11 ,"3,932",1.19 
131156,東京都,杉並区,"275,402","298,716","574,118","325,606","44,451","5,531","49,982","4,468",232,"54,682","40,264","3,332","43,596","4,618","1,482","49,696","4,986",0.88 ,-150,-0.03 ,"5,136",0.90 
131164,東京都,豊島区,"145,519","144,727","290,246","180,595","29,424","6,770","36,194","2,082",414,"38,690","29,804","2,469","32,273","2,409","3,270","37,952",738,0.25 ,-327,-0.11 ,"1,065",0.37 
131172,東京都,北区,"175,771","178,137","353,908","198,711","27,419","4,526","31,945","2,898",409,"35,252","26,136","1,773","27,909","3,625","1,786","33,320","1,932",0.55 ,-727,-0.21 ,"2,659",0.76 
131181,東京都,荒川区,"107,710","109,436","217,146","117,228","16,199","3,141","19,340","1,745",288,"21,373","15,575",995,"16,570","2,181","1,442","20,193","1,180",0.55 ,-436,-0.20 ,"1,616",0.75 
131199,東京都,板橋区,"280,363","290,994","571,357","314,492","39,268","5,595","44,863","4,247",481,"49,591","35,586","2,288","37,874","5,338","1,912","45,124","4,467",0.79 ,"-1,091",-0.19 ,"5,558",0.98 
131202,東京都,練馬区,"358,946","380,489","739,435","377,837","48,006","5,445","53,451","5,634",309,"59,394","41,848","3,024","44,872","6,242","1,278","52,392","7,002",0.96 ,-608,-0.08 ,"7,610",1.04 
131211,東京都,足立区,"346,517","344,781","691,298","352,835","36,265","4,340","40,605","4,761",567,"45,933","32,399","1,589","33,988","7,319","1,840","43,147","2,786",0.40 ,"-2,558",-0.37 ,"5,344",0.78 
131229,東京都,葛飾区,"232,087","232,463","464,550","236,600","25,232","3,638","28,870","3,403",373,"32,646","22,803","1,663","24,466","4,935","1,286","30,687","1,959",0.42 ,"-1,532",-0.33 ,"3,491",0.75 
131237,東京都,江戸川区,"352,944","347,135","700,079","345,833","37,358","7,057","44,415","5,609","1,980","52,004","37,593","2,761","40,354","6,009","3,593","49,956","2,048",0.29 ,-400,-0.06 ,"2,448",0.35 
132012,東京都,八王子市,"281,111","281,369","562,480","270,386","23,967","2,498","26,465","3,161",343,"29,969","21,667","1,573","23,240","5,543","1,166","29,949",20,0.00 ,"-2,382",-0.42 ,"2,402",0.43 
132021,東京都,立川市,"91,632","92,458","184,090","92,288","10,592","1,037","11,629","1,388",134,"13,151","10,385",494,"10,879","1,746",258,"12,883",268,0.15 ,-358,-0.19 ,626,0.34 
132039,東京都,武蔵野市,"70,341","76,530","146,871","77,313","10,374","1,141","11,515","1,143",75,"12,733","9,919",933,"10,852","1,180",229,"12,261",472,0.32 ,-37,-0.03 ,509,0.35 
132047,東京都,三鷹市,"92,234","96,227","188,461","94,834","12,349","1,409","13,758","1,356",148,"15,262","11,083","1,110","12,193","1,563",244,"14,000","1,262",0.67 ,-207,-0.11 ,"1,469",0.78 
132055,東京都,青梅市,"66,794","66,238","133,032","63,432","4,358",454,"4,812",681,57,"5,550","4,477",319,"4,796","1,712",96,"6,604","-1,054",-0.79 ,"-1,031",-0.77 ,-23,-0.02 
132063,東京都,府中市,"130,731","129,501","260,232","126,160","14,202","1,563","15,765","1,899",185,"17,849","14,162","1,030","15,192","2,105",331,"17,628",221,0.08 ,-206,-0.08 ,427,0.16 
132071,東京都,昭島市,"56,435","56,962","113,397","54,324","5,600",456,"6,056",824,74,"6,954","4,495",283,"4,778","1,127",867,"6,772",182,0.16 ,-303,-0.27 ,485,0.43 
132080,東京都,調布市,"115,566","121,488","237,054","120,286","15,330","1,227","16,557","1,893",121,"18,571","13,653",885,"14,538","1,898",250,"16,686","1,885",0.80 ,-5,-0.00 ,"1,890",0.80 
132098,東京都,町田市,"209,938","218,883","428,821","197,711","17,164","1,295","18,459","2,547",271,"21,277","15,749",907,"16,656","4,079",406,"21,141",136,0.03 ,"-1,532",-0.36 ,"1,668",0.39 
132101,東京都,小金井市,"60,338","61,968","122,306","61,070","8,377",953,"9,330","1,016",118,"10,464","7,863",648,"8,511",934,156,"9,601",863,0.71 ,82,0.07 ,781,0.64 
132110,東京都,小平市,"95,860","99,009","194,869","92,815","11,359","1,386","12,745","1,493",103,"14,341","10,082","1,219","11,301","1,593",174,"13,068","1,273",0.66 ,-100,-0.05 ,"1,373",0.71 
132128,東京都,日野市,"93,399","92,947","186,346","89,585","9,684",733,"10,417","1,336",71,"11,824","8,501",599,"9,100","1,643",128,"10,871",953,0.51 ,-307,-0.17 ,"1,260",0.68 
132136,東京都,東村山市,"73,751","77,504","151,255","73,418","7,178",498,"7,676",933,35,"8,644","6,193",378,"6,571","1,486",121,"8,178",466,0.31 ,-553,-0.37 ,"1,019",0.68 
132144,東京都,国分寺市,"61,484","63,686","125,170","61,163","8,982",638,"9,620","1,005",44,"10,669","7,666",390,"8,056",995,137,"9,188","1,481",1.20 ,10,0.01 ,"1,471",1.19 
132152,東京都,国立市,"37,250","39,030","76,280","38,241","4,879",418,"5,297",467,41,"5,805","4,538",264,"4,802",670,91,"5,563",242,0.32 ,-203,-0.27 ,445,0.59 
132187,東京都,福生市,"28,785","28,832","57,617","30,415","3,004",745,"3,749",379,46,"4,174","3,611",204,"3,815",625,360,"4,800",-626,-1.07 ,-246,-0.42 ,-380,-0.65 
132195,東京都,狛江市,"40,386","42,871","83,257","42,682","5,279",391,"5,670",715,28,"6,413","4,523",331,"4,854",734,49,"5,637",776,0.94 ,-19,-0.02 ,795,0.96 
132209,東京都,東大和市,"42,006","43,295","85,301","39,117","3,246",213,"3,459",572,45,"4,076","3,349",152,"3,501",792,47,"4,340",-264,-0.31 ,-220,-0.26 ,-44,-0.05 
132217,東京都,清瀬市,"36,023","38,613","74,636","35,745","3,440",218,"3,658",453,49,"4,160","3,214",165,"3,379",819,63,"4,261",-101,-0.14 ,-366,-0.49 ,265,0.35 
132225,東京都,東久留米市,"57,002","59,914","116,916","54,784","5,136",461,"5,597",759,53,"6,409","4,746",374,"5,120","1,205",64,"6,389",20,0.02 ,-446,-0.38 ,466,0.40 
132233,東京都,武蔵村山市,"36,086","36,296","72,382","31,938","2,924",238,"3,162",466,47,"3,675","2,845",232,"3,077",684,78,"3,839",-164,-0.23 ,-218,-0.30 ,54,0.07 
132241,東京都,多摩市,"72,907","75,916","148,823","72,469","6,762",600,"7,362",871,34,"8,267","6,299",484,"6,783","1,337",69,"8,189",78,0.05 ,-466,-0.31 ,544,0.37 
132250,東京都,稲城市,"46,049","45,491","91,540","40,643","4,673",264,"4,937",765,34,"5,736","3,842",195,"4,037",664,80,"4,781",955,1.05 ,101,0.11 ,854,0.94 
132276,東京都,羽村市,"28,111","27,243","55,354","25,810","2,522",216,"2,738",364,20,"3,122","2,572",162,"2,734",559,82,"3,375",-253,-0.45 ,-195,-0.35 ,-58,-0.10 
132284,東京都,あきる野市,"40,231","40,436","80,667","35,859","2,920",189,"3,109",466,19,"3,594","2,577",195,"2,772",977,29,"3,778",-184,-0.23 ,-511,-0.63 ,327,0.40 
132292,東京都,西東京市,"99,835","105,290","205,125","99,258","12,634","1,420","14,054","1,451",167,"15,672","10,494",789,"11,283","1,795",286,"13,364","2,308",1.14 ,-344,-0.17 ,"2,652",1.31 
133001,東京都,西多摩郡,"28,520","28,175","56,695","26,146","2,119",127,"2,246",265,14,"2,525","2,054",90,"2,144",991,36,"3,171",-646,-1.13 ,-726,-1.27 ,80,0.14 
133035,東京都,西多摩郡瑞穂町,"16,707","16,117","32,824","14,906","1,141",85,"1,226",156,13,"1,395","1,309",68,"1,377",371,36,"1,784",-389,-1.17 ,-215,-0.65 ,-174,-0.52 
133051,東京都,西多摩郡日の出町,"8,230","8,465","16,695","7,437",741,38,779,93,0,872,537,16,553,356,0,909,-37,-0.22 ,-263,-1.57 ,226,1.35 
133078,東京都,西多摩郡檜原村,"1,051","1,087","2,138","1,160",65,0,65,8,1,74,64,0,64,89,0,153,-79,-3.56 ,-81,-3.65 ,2,0.09 
133086,東京都,西多摩郡奥多摩町,"2,532","2,506","5,038","2,643",172,4,176,8,0,184,144,6,150,175,0,325,-141,-2.72 ,-167,-3.22 ,26,0.50 
133604,東京都,島しょ,"13,095","12,244","25,339","14,695","1,643",62,"1,705",168,12,"1,885","1,744",67,"1,811",432,9,"2,252",-367,-1.43 ,-264,-1.03 ,-103,-0.40 
133612,東京都,大島町,"3,898","3,646","7,544","4,569",442,50,492,48,0,540,523,45,568,143,1,712,-172,-2.23 ,-95,-1.23 ,-77,-1.00 
133621,東京都,利島村,182,140,322,176,18,4,22,5,0,27,23,0,23,5,0,28,-1,-0.31 ,0,0.00 ,-1,-0.31 
133639,東京都,新島村,"1,308","1,380","2,688","1,379",142,1,143,14,0,157,134,1,135,56,0,191,-34,-1.25 ,-42,-1.54 ,8,0.29 
133647,東京都,神津島村,988,931,"1,919",928,116,1,117,9,0,126,78,1,79,26,0,105,21,1.11 ,-17,-0.90 ,38,2.00 
133817,東京都,三宅村,"1,331","1,094","2,425","1,577",190,0,190,16,4,210,210,1,211,52,3,266,-56,-2.26 ,-36,-1.45 ,-20,-0.81 
133825,東京都,御蔵島村,170,148,318,174,37,0,37,2,0,39,32,4,36,2,0,38,1,0.32 ,0,0.00 ,1,0.32 
134015,東京都,八丈町,"3,671","3,655","7,326","4,286",362,5,367,50,2,419,408,10,418,138,2,558,-139,-1.86 ,-88,-1.18 ,-51,-0.68 
134023,東京都,青ヶ島村,98,70,168,109,35,0,35,2,0,37,26,0,26,1,1,28,9,5.66 ,1,0.63 ,8,5.03 
